Viktor_Chernomyrdin	Yegor_Gaidar
Diego_Maradona	Javier_Mascherano
Diego_Maradona	Fidel_Castro
Diego_Maradona	Paolo_Maldini
Diego_Maradona	Michel_Platini
Diego_Maradona	João_Havelange
Diego_Maradona	Néstor_Kirchner
Diego_Maradona	Franz_Beckenbauer
Diego_Maradona	Zico
Diego_Maradona	Gary_Lineker
Diego_Maradona	Eva_Perón
Diego_Maradona	Mike_Tyson
Diego_Maradona	Ruud_Gullit
Diego_Maradona	Javier_Saviola
Diego_Maradona	Pelé
Diego_Maradona	Luciano_Pavarotti
Diego_Maradona	Peter_Shilton
Diego_Maradona	Joseph_Blatter
Diego_Maradona	Juan_Román_Riquelme
Diego_Maradona	Gabriel_Milito
Diego_Maradona	Emir_Kusturica
Diego_Maradona	Lionel_Messi
Diego_Maradona	Diego_Milito
Diego_Maradona	Carlos_Tévez
Diego_Maradona	Éric_Cantona
George_Paget_Thomson	Carl_David_Anderson
George_Paget_Thomson	John_William_Strutt
George_Paget_Thomson	Victor_Franz_Hess
George_Paget_Thomson	Louis_de_Broglie
George_Paget_Thomson	Arthur_Holly_Compton
George_Paget_Thomson	Enrico_Fermi
George_Paget_Thomson	Clinton_Davisson
Evangeline_Lilly	Dominic_Monaghan
Lewis_Carroll	Oscar_Wilde
Herodes_Antipas	Calígula
Herodes_Antipas	Jesus
Herodes_Antipas	João_Batista
Herodes_Antipas	Tibério
Natalie_Portman	Michael_Mann
Natalie_Portman	Colin_Firth
Natalie_Portman	Anthony_Minghella
Natalie_Portman	Tim_Burton
Natalie_Portman	Woody_Allen
Natalie_Portman	Ana_Bolena
Natalie_Portman	Jake_Gyllenhaal
Natalie_Portman	Christian_Bale
Natalie_Portman	Dustin_Hoffman
Natalie_Portman	Luc_Besson
Natalie_Portman	Natalie_Portman
Natalie_Portman	Scarlett_Johansson
Sharon_Stone	Woody_Allen
Thomas_Kuhn	Karl_Popper
Thomas_Kuhn	William_James
Thomas_Kuhn	John_Dewey
Kate_Moss	Lucian_Freud
Kate_Moss	Claudia_Schiffer
Kate_Moss	Johnny_Depp
Kate_Moss	Catherine_Deneuve
Kate_Moss	Cindy_Crawford
Kate_Moss	Johnny_Cash
Kate_Moss	Robbie_Williams
Flávio_Severo	Augusto
Belisário	Jacques-Louis_David
Belisário	Júlio_César
Papa_Clemente_VIII	Giordano_Bruno
Randy_Newman	Ella_Fitzgerald
Randy_Newman	Tom_Jones
Randy_Newman	Katie_Melua
Randy_Newman	Nina_Simone
David_Bowie	Marlene_Dietrich
David_Bowie	Josh_Hartnett
David_Bowie	John_Coltrane
David_Bowie	Christian_Bale
David_Bowie	Charles_Mingus
David_Bowie	Catherine_Deneuve
David_Bowie	George_Gershwin
David_Bowie	Mick_Jagger
David_Bowie	Elvis_Presley
David_Bowie	Yoko_Ono
David_Bowie	Alicia_Keys
David_Bowie	Bing_Crosby
David_Bowie	Lady_Gaga
David_Bowie	Tina_Turner
David_Bowie	Tom_Waits
David_Bowie	Bono_Vox
David_Bowie	Chuck_Berry
David_Bowie	Snoop_Dogg
David_Bowie	Martin_Scorsese
David_Bowie	George_Orwell
David_Bowie	Susan_Sarandon
David_Bowie	Nikola_Tesla
David_Bowie	John_Lennon
David_Bowie	Rosanna_Arquette
David_Bowie	Friedrich_Nietzsche
David_Bowie	Iggy_Pop
David_Bowie	David_Gilmour
David_Bowie	Annie_Lennox
David_Bowie	Kurt_Cobain
David_Bowie	Brian_Eno
David_Bowie	Andy_Warhol
David_Bowie	Bertolt_Brecht
David_Bowie	Brandon_Flowers
David_Bowie	David_Lynch
David_Bowie	Brian_Epstein
David_Bowie	Freddie_Mercury
David_Bowie	Adolf_Hitler
David_Bowie	Pôncio_Pilatos
David_Bowie	H._P._Lovecraft
David_Bowie	Scarlett_Johansson
David_Bowie	Lauren_Bacall
David_Bowie	Lou_Reed
David_Bowie	Hugh_Jackman
David_Bowie	Jean-Michel_Basquiat
Dan_Quayle	George_H._W._Bush
Dan_Quayle	Al_Gore
Clóvis_I	Clotário_I
Clóvis_I	Clóvis_I
Michel_Rocard	Édith_Cresson
Michel_Rocard	Jacques_Chirac
Michel_Debré	Georges_Pompidou
Michel_Debré	Charles_de_Gaulle
Stan_Winston	Arnold_Schwarzenegger
Stan_Winston	James_Cameron
Stan_Winston	Tim_Burton
Stan_Winston	Michael_Crichton
Stan_Winston	Michelle_Pfeiffer
Stan_Winston	Stephen_King
Stan_Winston	Michael_Jackson
Stan_Winston	Steven_Spielberg
John_Everett_Millais	Dante_Gabriel_Rossetti
Aleixo_II_de_Moscou	Mikhail_Gorbachev
Aleixo_II_de_Moscou	Vladimir_Putin
Aleixo_II_de_Moscou	Nicolas_Sarkozy
Aleixo_II_de_Moscou	Cirilo_I_de_Moscou
Aleixo_II_de_Moscou	Papa_João_Paulo_II
Paul_Sabatier	Victor_Grignard
Paul_Sabatier	Marie_Curie
Paul_Sabatier	Philipp_Lenard
Michelangelo	Rafael_Sanzio
Michelangelo	Johann_Joachim_Winckelmann
Michelangelo	Ticiano
Michelangelo	Giovanni_Pico_della_Mirandola
Michelangelo	Giovanni_Boccaccio
Michelangelo	Dante_Alighieri
Michelangelo	Sigmund_Freud
Michelangelo	Girolamo_Savonarola
Michelangelo	William_Butler_Yeats
Michelangelo	Donatello
Michelangelo	Dmitri_Shostakovitch
Michelangelo	Carol_Reed
Michelangelo	Dante_Alighieri
Michelangelo	André_Malraux
Michelangelo	Francesco_Petrarca
Michelangelo	Giorgio_Vasari
Michelangelo	Auguste_Rodin
Michelangelo	Giorgio_Vasari
Michelangelo	Nicolau_Maquiavel
Michelangelo	Benjamin_Britten
Michelangelo	Papa_Leão_X
Michelangelo	Charlton_Heston
Michelangelo	Papa_Pio_IV
Michelangelo	Marco_Aurélio
Michelangelo	Papa_Pio_III
Michelangelo	Francisco_I_de_França
Michelangelo	Leonardo_da_Vinci
Michelangelo	Richard_Strauss
Michelangelo	Papa_Paulo_IV
Michelangelo	Girolamo_Savonarola
Michelangelo	Gian_Lorenzo_Bernini
Michelangelo	Constantino_I
Michelangelo	Johann_Wolfgang_von_Goethe
Antonio_Valencia	Cesc_Fàbregas
Antonio_Valencia	Park_Ji-Sung
Antonio_Valencia	Cristiano_Ronaldo
Antonio_Valencia	Ryan_Giggs
Antonio_Valencia	Lionel_Messi
Robert_Oppenheimer	Albert_Einstein
Robert_Oppenheimer	Niels_Bohr
Robert_Oppenheimer	Paul_Dirac
Robert_Oppenheimer	Edward_Teller
Robert_Oppenheimer	Max_Born
Robert_Oppenheimer	Ernest_Rutherford
Cristiano_VIII_da_Dinamarca	Frederico_V_da_Dinamarca
Antoine_Watteau	Peter_Paul_Rubens
Antoine_Watteau	Peter_Paul_Rubens
Chad_Michael_Murray	Paris_Hilton
Chad_Michael_Murray	Alicia_Keys
Chad_Michael_Murray	Sophia_Bush
Chad_Michael_Murray	Hilary_Duff
Boris_Tadić	Zoran_Đinđić
The_Edge	Larry_Mullen_Jr.
The_Edge	B._B._King
The_Edge	Johnny_Cash
The_Edge	Tina_Turner
The_Edge	Bono_Vox
The_Edge	Rihanna
The_Edge	Anthony_Hopkins
The_Edge	Jay-Z
Jerome_Isaac_Friedman	Henry_Way_Kendall
Jerome_Isaac_Friedman	Pierre-Gilles_de_Gennes
Jerome_Isaac_Friedman	Enrico_Fermi
Jerome_Isaac_Friedman	Henry_Way_Kendall
Jerome_Isaac_Friedman	Robert_Hofstadter
Chris_Benoit	Kurt_Angle
Chris_Benoit	Chris_Jericho
Chris_Benoit	Ken_Anderson
Chris_Benoit	Triple_H
Chris_Benoit	Randy_Orton
Chris_Benoit	Triple_H
Chris_Benoit	Aerosmith
Chris_Benoit	Shawn_Michaels
Chris_Benoit	Kurt_Angle
Philip_Warren_Anderson	Nevill_Francis_Mott
Philip_Warren_Anderson	Arno_Allan_Penzias
David_Carradine	Quentin_Tarantino
David_Carradine	Uma_Thurman
Boris_Becker	Pete_Sampras
Boris_Becker	Michael_Stich
Boris_Becker	Ivan_Lendl
Boris_Becker	Steffi_Graf
Francis_Poulenc	Ígor_Stravinski
Francis_Poulenc	Guillaume_Apollinaire
Francis_Poulenc	Joseph_Haydn
Alexander_von_Humboldt	Friedrich_Schiller
Alexander_von_Humboldt	Thomas_Jefferson
Alexander_von_Humboldt	Carl_Friedrich_Gauss
Alexander_von_Humboldt	Alexander_von_Humboldt
Alexander_von_Humboldt	Justus_von_Liebig
Alexander_von_Humboldt	Heinrich_Heine
Alexander_von_Humboldt	Johann_Wolfgang_von_Goethe
Alexander_von_Humboldt	Johann_Wolfgang_von_Goethe
Alexander_von_Humboldt	Napoleão_Bonaparte
Martinho_Lutero	Papa_Bento_XVI
Martinho_Lutero	Thomas_Müntzer
Martinho_Lutero	Teodósio_I
Martinho_Lutero	Papa_Leão_X
Martinho_Lutero	Jesus
Martinho_Lutero	Edward_Gibbon
Martinho_Lutero	Virgílio
Martinho_Lutero	Adolf_Hitler
Martinho_Lutero	Hermann_Göring
Martinho_Lutero	Adolf_Hitler
Martinho_Lutero	Paul_von_Hindenburg
Martinho_Lutero	Philipp_Melanchthon
Martinho_Lutero	Thomas_Müntzer
Martinho_Lutero	Carlos_I_de_Espanha
Martinho_Lutero	Erasmo_de_Roterdão
Martinho_Lutero	Frederico_III_da_Alemanha
Martinho_Lutero	Richard_Wagner
Martinho_Lutero	João_Calvino
Martinho_Lutero	São_Pedro
Martinho_Lutero	Constantino_I
Martinho_Lutero	Heinrich_Himmler
Aliens_(filme)	James_Cameron
Aliens_(filme)	Sigourney_Weaver
Eduardo_da_Silva	Robin_van_Persie
Eduardo_da_Silva	Arsène_Wenger
Eduardo_da_Silva	Nicklas_Bendtner
Eduardo_da_Silva	Philippe_Senderos
Eduardo_da_Silva	Emmanuel_Adebayor
Elie_Wiesel	Óscar_Arias
Al_Gore	Dan_Quayle
Al_Gore	Bill_Clinton
Al_Gore	Martti_Ahtisaari
Al_Gore	Richard_Cheney
Al_Gore	Muhammad_Yunus
Al_Gore	Richard_Cheney
Al_Gore	George_W._Bush
Al_Gore	Bono_Vox
Jacques_Brel	Elias_Canetti
Antonio_Meucci	Alexander_Graham_Bell
Antonio_Meucci	Giuseppe_Garibaldi
Felipe_de_Bourbon	Juan_Carlos_da_Espanha
Felipe_de_Bourbon	Afonso_XIII_de_Espanha
Felipe_de_Bourbon	Constantino_I_da_Grécia
Felipe_de_Bourbon	Paulo_I_da_Grécia
Felipe_de_Bourbon	Kofi_Annan
Felipe_de_Bourbon	Juan_Carlos_da_Espanha
Felipe_de_Bourbon	Afonso_XII_de_Espanha
Felipe_de_Bourbon	Guilherme_II_da_Alemanha
Felipe_de_Bourbon	Frederico_III_da_Alemanha
Felipe_de_Bourbon	Sofia_da_Grécia
Felipe_de_Bourbon	Jorge_I_da_Grécia
Julie_Christie	Al_Pacino
Albert_Speer	Erhard_Milch
Albert_Speer	Heinrich_Himmler
Albert_Speer	Hermann_Göring
Albert_Speer	Leni_Riefenstahl
Albert_Speer	Franz_von_Papen
Albert_Speer	Claus_Schenk_Graf_von_Stauffenberg
Albert_Speer	Joseph_Goebbels
Albert_Speer	Martin_Bormann
Albert_Speer	David_Irving
Albert_Speer	Adolf_Hitler
Albert_Speer	Heinrich_Himmler
Albert_Speer	Charles_de_Gaulle
Albert_Speer	Josef_Stalin
Albert_Speer	Karl_Dönitz
Albert_Speer	Rudolf_Hess
Alexis_de_Tocqueville	Maximilien_de_Robespierre
Alexis_de_Tocqueville	Jean-Jacques_Rousseau
José_Mujica	Tabaré_Vázquez
José_Mujica	Tabaré_Vázquez
Sócrates	Xenofonte
Sócrates	Jacques-Louis_David
Sócrates	Anaxágoras_de_Clazômenas
Sócrates	Aristófanes
Sócrates	Alcibíades
Sócrates	Aristóteles
Sócrates	Platão
James_Brown	Ray_Charles
James_Brown	B._B._King
James_Brown	Miles_Davis
James_Brown	Lyndon_Johnson
James_Brown	Elvis_Presley
James_Brown	Christina_Aguilera
James_Brown	Muhammad_Ali
James_Brown	David_Bowie
James_Brown	50_Cent
James_Brown	Michael_Jackson
Georges_Jacques_Danton	Andrzej_Wajda
Asafa_Powell	Usain_Bolt
John_Connally	John_F._Kennedy
John_Connally	Lyndon_Johnson
John_Connally	Ronald_Reagan
John_Connally	Richard_Nixon
Jens_Lehmann	Fabio_Grosso
Jens_Lehmann	Manuel_Almunia
Jens_Lehmann	Oliver_Kahn
Jens_Lehmann	Samuel_Eto'o
Jens_Lehmann	Łukasz_Fabiański
Jens_Lehmann	Ronaldinho_Gaúcho
Jens_Lehmann	Wojciech_Szczęsny
Jens_Lehmann	Juan_Román_Riquelme
Jens_Lehmann	Jürgen_Klinsmann
Jens_Lehmann	Alessandro_Del_Piero
Paul_Nurse	Stephen_Hawking
Paul_Nurse	Andrew_Wiles
Heinrich_Schütz	Claudio_Monteverdi
Heinrich_Schütz	Johann_Sebastian_Bach
Heinrich_Schütz	Claudio_Monteverdi
Edward_Heath	Harold_Wilson
Edward_Heath	Margaret_Thatcher
Edward_Heath	John_Major
Subrahmanyan_Chandrasekhar	Simon_van_der_Meer
Subrahmanyan_Chandrasekhar	Carl_Sagan
John_Steinbeck	Fiódor_Dostoiévski
John_Steinbeck	George_Eliot
John_Steinbeck	Gustave_Flaubert
John_Steinbeck	Ivo_Andrić
John_Steinbeck	Alfred_Hitchcock
John_Steinbeck	John_Ford
Pierre_Boulez	Anton_Webern
Pierre_Boulez	Frank_Zappa
Pierre_Boulez	Béla_Bartók
Pierre_Boulez	Arnold_Schönberg
Pierre_Boulez	Ígor_Stravinski
Pierre_Boulez	Robert_Schumann
Pierre_Boulez	Ludwig_van_Beethoven
Pierre_Boulez	György_Ligeti
Pierre_Boulez	John_Cage
Pierre_Boulez	Richard_Wagner
Pierre_Boulez	Georges_Pompidou
Pierre_Boulez	Stéphane_Mallarmé
Pierre_Boulez	Arthur_Honegger
Pierre_Boulez	Gustav_Mahler
Pierre_Boulez	Karlheinz_Stockhausen
Pierre_Boulez	Claude_Debussy
Pierre_Boulez	Olivier_Messiaen
Pierre_Boulez	Hector_Berlioz
Robin_Söderling	Jo-Wilfried_Tsonga
Robin_Söderling	David_Ferrer
Robin_Söderling	Rafael_Nadal
Robin_Söderling	Roger_Federer
Robin_Söderling	Mikhail_Youzhny
Robin_Söderling	Rafael_Nadal
Robin_Söderling	Andy_Roddick
Daniela_Hantuchová	Martina_Navrátilová
Daniela_Hantuchová	Patty_Schnyder
Daniela_Hantuchová	Svetlana_Kuznetsova
Fernando_II_de_Aragão	Henrique_VIII_de_Inglaterra
Fernando_II_de_Aragão	Nicolau_Maquiavel
Fernando_II_de_Aragão	Cristóvão_Colombo
Fernando_II_de_Aragão	Henrique_VIII_de_Inglaterra
Fernando_II_de_Aragão	Catarina_de_Aragão
Fernando_II_de_Aragão	Carlos_I_de_Espanha
Fernando_II_de_Aragão	Maximiliano_do_México
Fernando_II_de_Aragão	João_II_de_Portugal
Jacques-Yves_Cousteau	Jean_Michel_Jarre
Samora_Machel	Nelson_Mandela
Samora_Machel	Mao_Tsé-Tung
Samora_Machel	Joaquim_Chissano
Samora_Machel	Ronald_Reagan
Samora_Machel	Mário_Soares
Samora_Machel	Papa_Paulo_VI
Samora_Machel	Nicolae_Ceauşescu
Samora_Machel	Kwame_Nkrumah
Rihanna	Beyoncé_Knowles
Rihanna	Britney_Spears
Rihanna	Céline_Dion
Rihanna	Timbaland
Rihanna	Jessica_Alba
Rihanna	Beyoncé_Knowles
Rihanna	Jay-Z
Rihanna	Slash
Rihanna	Justin_Timberlake
Rihanna	Madonna
Rihanna	Whitney_Houston
Rihanna	Kanye_West
Rihanna	Bob_Marley
Rihanna	Rihanna
Rihanna	David_Guetta
Rihanna	Kelly_Clarkson
Rihanna	Alicia_Keys
Rihanna	Laura_Pausini
Rihanna	Christina_Aguilera
Rihanna	Nicole_Scherzinger
Rihanna	Nicki_Minaj
Rihanna	Miley_Cyrus
Rihanna	Rihanna
Rihanna	Will.i.am
Rihanna	Rihanna
Rihanna	Michael_Jackson
Rihanna	Samuel_L._Jackson
Rihanna	Eminem
Pierre_Mauroy	Raymond_Barre
Pierre_Mauroy	Laurent_Fabius
Nelson_Piquet	Ayrton_Senna
Nelson_Piquet	Michael_Schumacher
Nelson_Piquet	Alain_Prost
Francisco_de_Goya	William_Shakespeare
Francisco_de_Goya	Pierre-Auguste_Renoir
Francisco_de_Goya	Miloš_Forman
Arthur_Wellesley,_1.º_Duque_de_Wellington	Robert_Peel
Arthur_Wellesley,_1.º_Duque_de_Wellington	Napoleão_Bonaparte
Logan_Lerman	Jim_Carrey
Logan_Lerman	Christian_Bale
Logan_Lerman	Emma_Watson
Logan_Lerman	Mel_Gibson
Maria_Antonieta	Napoleão_Bonaparte
Maria_Antonieta	Wolfgang_Amadeus_Mozart
Maria_Antonieta	Luís_XV_de_França
Maria_Antonieta	Voltaire
Maria_Antonieta	Luís_XVIII_de_França
Maria_Antonieta	Luís_XVI_de_França
Maria_Antonieta	Maria_Teresa_da_Áustria
Maria_Antonieta	Sofia_Coppola
Clement_Attlee	John_Maynard_Keynes
Clement_Attlee	Harry_Truman
Clement_Attlee	Margaret_Thatcher
Clement_Attlee	Winston_Churchill
Clement_Attlee	Josef_Stalin
Adriano	Nero
Adriano	Marco_Aurélio
Adriano	Trajano
Adriano	Jesus
Adriano	Antonino_Pio
Jeff_Buckley	Jimmy_Page
Jeff_Buckley	John_Mayer
Jeff_Buckley	Paul_McCartney
Jeff_Buckley	Leonard_Cohen
Jeff_Buckley	Bono_Vox
Jeff_Buckley	Scarlett_Johansson
Etelredo_II_de_Inglaterra	Eduardo,_o_Confessor
Etelredo_II_de_Inglaterra	Svend_I_da_Dinamarca
Kurt_von_Schleicher	Adolf_Hitler
Kurt_von_Schleicher	Franz_von_Papen
Dave_Grohl	Jimmy_Page
Dave_Grohl	Paul_McCartney
Dave_Grohl	Serj_Tankian
Dave_Grohl	The_Prodigy
Dave_Grohl	Slash
Dave_Grohl	Kurt_Cobain
Dave_Grohl	David_Bowie
Dave_Grohl	Lars_Ulrich
Dave_Grohl	Bruce_Springsteen
Dave_Grohl	Red_Hot_Chili_Peppers
Dave_Grohl	Alanis_Morissette
Dave_Grohl	John_Paul_Jones
Annette_Bening	Warren_Beatty
Annette_Bening	Miloš_Forman
Annette_Bening	Michelle_Pfeiffer
Annette_Bening	Bruce_Willis
Annette_Bening	Denzel_Washington
Annette_Bening	W._Somerset_Maugham
Annette_Bening	John_Cusack
William_Westmoreland	Lyndon_Johnson
Paul_Walker	Clint_Eastwood
Paul_Walker	Vin_Diesel
Toshiro_Mifune	Akira_Kurosawa
Vladimir_Maiakovski	Ezra_Pound
Vladimir_Maiakovski	T._S._Eliot
Vladimir_Maiakovski	Boris_Pasternak
Howard_Hawks	Ernest_Hemingway
Howard_Hawks	Ernest_Hemingway
Edgar_Degas	Rafael_Sanzio
Edgar_Degas	Vincent_van_Gogh
Edgar_Degas	Pablo_Picasso
Edgar_Degas	Jean-Auguste_Dominique_Ingres
Edgar_Degas	Eugène_Delacroix
Edgar_Degas	Paul_Cézanne
Edgar_Degas	Ticiano
Edgar_Degas	Édouard_Manet
Edgar_Degas	Claude_Monet
Edgar_Degas	Paul_Gauguin
Edgar_Degas	Leonardo_da_Vinci
Edgar_Degas	Michelangelo
Edgar_Degas	Henri_Matisse
Edgar_Degas	Gustave_Moreau
Alessandro_Manzoni	Pedro_II_do_Brasil
Alessandro_Manzoni	Giuseppe_Verdi
Sam_Mendes	Kate_Winslet
Sam_Mendes	Rachel_Weisz
Sam_Mendes	Cameron_Diaz
Emmy_Rossum	Jake_Gyllenhaal
Emmy_Rossum	Luciano_Pavarotti
Emmy_Rossum	Sean_Penn
Emmy_Rossum	Dolly_Parton
Emmy_Rossum	Audrey_Hepburn
Stanley_Baldwin	David_Lloyd_George
Stanley_Baldwin	Jorge_V_do_Reino_Unido
Stanley_Baldwin	Jorge_VI_do_Reino_Unido
Stanley_Baldwin	Rudyard_Kipling
Stanley_Baldwin	Margaret_Thatcher
Stanley_Baldwin	Austen_Chamberlain
Stanley_Baldwin	Ramsay_MacDonald
Stanley_Baldwin	Eduardo_VIII_do_Reino_Unido
Stanley_Baldwin	Winston_Churchill
Stanley_Baldwin	Neville_Chamberlain
Gary_Cooper	Barbara_Stanwyck
Gary_Cooper	Ingrid_Bergman
Justin_Bieber	Lady_Gaga
Justin_Bieber	Selena_Gomez
Justin_Bieber	Taylor_Swift
Justin_Bieber	Justin_Timberlake
Justin_Bieber	Miley_Cyrus
Justin_Bieber	Usher
Justin_Bieber	Michelle_Obama
Justin_Bieber	Dr._Dre
Justin_Bieber	Taio_Cruz
Justin_Bieber	Rihanna
Justin_Bieber	Stevie_Wonder
Justin_Bieber	Kanye_West
Justin_Bieber	Michael_Jackson
Justin_Bieber	Lionel_Richie
Justin_Bieber	Barack_Obama
Justin_Bieber	Kesha
Anaximandro	Pitágoras
Tsung-Dao_Lee	William_Bradford_Shockley
Tsung-Dao_Lee	Chen_Ning_Yang
Tsung-Dao_Lee	Enrico_Fermi
Alexandre_Pato	Pelé
Alexandre_Pato	Usain_Bolt
Alexandre_Pato	Zlatan_Ibrahimović
Alexandre_Pato	Ronaldinho_Gaúcho
Alexandre_Pato	Daniel_Alves
Alexandre_Pato	Cristiano_Ronaldo
Alexandre_Pato	Didier_Drogba
Alexandre_Pato	Robinho
Alexandre_Pato	Silvio_Berlusconi
Alexandre_Pato	Andriy_Shevchenko
Alexandre_Pato	Dunga
Alexandre_Pato	Kaká
Alexandre_Pato	David_Beckham
Nicolas_Cage	Meg_Ryan
Nicolas_Cage	Francis_Ford_Coppola
Nicolas_Cage	Francis_Ford_Coppola
Nicolas_Cage	Sean_Penn
Nicolas_Cage	J._D._Salinger
Nicolas_Cage	Cher
Nicolas_Cage	Sofia_Coppola
Nikolai_Bukharin	Mikhail_Gorbachev
Nikolai_Bukharin	Lenin
Nikolai_Bukharin	Josef_Stalin
Nikolai_Bukharin	Leon_Trótski
Lucrécia_Bórgia	Papa_Leão_X
Lucrécia_Bórgia	Ticiano
Lucrécia_Bórgia	César_Bórgia
Lucrécia_Bórgia	Nicolau_Maquiavel
Lucrécia_Bórgia	Papa_Alexandre_VI
Lucrécia_Bórgia	Mario_Puzo
Lucrécia_Bórgia	Victor_Hugo
Vladimir_Vysotsky	William_Shakespeare
Bernardo_de_Claraval	Papa_Pio_VIII
Bernardo_de_Claraval	Papa_Alexandre_III
Bernardo_de_Claraval	Agostinho_de_Hipona
Ridley_Scott	Alan_Parker
Papa_Pio_XI	Benito_Mussolini
Papa_Pio_XI	Papa_Leão_XIII
Francisco_I._Madero	Porfirio_Díaz
Francisco_I._Madero	Emiliano_Zapata
Kathy_Bates	James_Cameron
Kathy_Bates	Warren_Beatty
Kathy_Bates	Dustin_Hoffman
Kathy_Bates	Robert_Altman
Kathy_Bates	Woody_Allen
Kathy_Bates	Miloš_Forman
Kathy_Bates	Susan_Sarandon
William_Pitt,_o_Novo	Napoleão_Bonaparte
Alex_Ferguson	Gary_Neville
Alex_Ferguson	Roy_Keane
Alex_Ferguson	Paul_Scholes
Alex_Ferguson	Alan_Shearer
Alex_Ferguson	David_Beckham
Heinz_Guderian	Adolf_Hitler
Oto_IV,_Sacro_Imperador_Romano-Germânico	Papa_Inocêncio_III
Mahmoud_Ahmadinejad	Ali_Khamenei
Mahmoud_Ahmadinejad	Mir_Hussein_Mussavi
Mahmoud_Ahmadinejad	Mohammad_Khatami
Niels_Ryberg_Finsen	Ronald_Ross
Kofi_Annan	Ban_Ki-moon
Kofi_Annan	Jimmy_Carter
Kofi_Annan	Kim_Dae-jung
Kofi_Annan	Boutros_Boutros-Ghali
Alexandre_Nevsky	Serguei_Eisenstein
Yves_Leterme	Herman_Van_Rompuy
Yves_Leterme	Guy_Verhofstadt
Octave_Mirbeau	Vincent_van_Gogh
Octave_Mirbeau	Molière
Octave_Mirbeau	Paul_Cézanne
Octave_Mirbeau	Camille_Pissarro
Octave_Mirbeau	Emma_Goldman
Octave_Mirbeau	Bertolt_Brecht
Octave_Mirbeau	Gustave_Courbet
Octave_Mirbeau	Vincent_van_Gogh
Octave_Mirbeau	Fiódor_Dostoiévski
Octave_Mirbeau	Harold_Pinter
Octave_Mirbeau	Eugène_Ionesco
Octave_Mirbeau	Silvio_Berlusconi
Octave_Mirbeau	Auguste_Rodin
Octave_Mirbeau	Claude_Monet
Alfred_Schnittke	Dmitri_Shostakovitch
Alfred_Schnittke	Friedrich_Engels
Alanis_Morissette	The_Police
Alanis_Morissette	Madonna
Alanis_Morissette	Tori_Amos
Alanis_Morissette	Björk
Papa_Bonifácio_VIII	Giotto_di_Bondone
Papa_Bonifácio_VIII	Filipe_IV_de_França
Papa_Bonifácio_VIII	Giovanni_Boccaccio
Papa_Bonifácio_VIII	Dante_Alighieri
Guy_de_Maupassant	Gustave_Flaubert
Ólafur_Ragnar_Grímsson	Davíð_Oddsson
Zine_El_Abidine_Ben_Ali	Habib_Bourguiba
Paul_Verlaine	Paul_Verlaine
Paul_Verlaine	Arthur_Rimbaud
Paul_Verlaine	Stéphane_Mallarmé
Paul_Verlaine	Gabriel_Fauré
Paul_Verlaine	Stéphane_Mallarmé
Paul_Verlaine	Arthur_Rimbaud
Paul_Verlaine	Arthur_Schopenhauer
Paul_Verlaine	Claude_Debussy
Teodoro_Obiang_Nguema_Mbasogo	Papa_João_Paulo_II
Teodoro_Obiang_Nguema_Mbasogo	Papa_Bento_XVI
Teodoro_Obiang_Nguema_Mbasogo	Mobutu_Sese_Seko
Teodoro_Obiang_Nguema_Mbasogo	Robert_Mugabe
Helen_Mirren	Isabel_I_de_Inglaterra
Helen_Mirren	Isabel_II_do_Reino_Unido
John_Herschel	William_Herschel
John_Herschel	Hans_Christian_Ørsted
John_Herschel	William_Rowan_Hamilton
John_Herschel	Charles_Babbage
John_Herschel	Michael_Faraday
Sigourney_Weaver	Harrison_Ford
Sigourney_Weaver	F._Scott_Fitzgerald
Sigourney_Weaver	Meryl_Streep
Sigourney_Weaver	Roman_Polanski
Sigourney_Weaver	Woody_Allen
John_Keats	Percy_Bysshe_Shelley
John_Keats	John_Milton
Lúcio_Sérgio_Catilina	Lúcio_Cornélio_Sula
Lúcio_Sérgio_Catilina	Cícero
Demócrito_de_Abdera	Sócrates
Demócrito_de_Abdera	Anaxágoras_de_Clazômenas
Demócrito_de_Abdera	Galileu_Galilei
Demócrito_de_Abdera	Giordano_Bruno
Demócrito_de_Abdera	Empédocles
Demócrito_de_Abdera	Bento_de_Espinoza
Demócrito_de_Abdera	Aristóteles
Demócrito_de_Abdera	Platão
Demócrito_de_Abdera	Epicuro
Nick_Heidfeld	Jacques_Villeneuve
Nick_Heidfeld	Mark_Webber
Felipe_Massa	Rubens_Barrichello
Felipe_Massa	Lewis_Hamilton
Felipe_Massa	Michael_Schumacher
Felipe_Massa	Ayrton_Senna
Felipe_Massa	Fernando_Alonso
Felipe_Massa	Nelson_Piquet
Sebastián_Piñera	Michelle_Bachelet
Sebastián_Piñera	Augusto_Pinochet
Edward_Elgar	George_Bernard_Shaw
Edward_Elgar	Yehudi_Menuhin
Robert_Nozick	John_Rawls
Thaksin_Shinawatra	Bhumibol_Adulyadej
Bob_Dole	Ronald_Reagan
Papa_Paulo_III	Henrique_VIII_de_Inglaterra
Papa_Paulo_III	Inácio_de_Loyola
Papa_Clemente_I	Orígenes
Papa_Clemente_I	São_Pedro
Papa_Clemente_I	Domiciano
Papa_Clemente_I	Trajano
Papa_Clemente_I	Clemente_de_Alexandria
Henry_David_Thoreau	George_Bernard_Shaw
Henry_David_Thoreau	Frank_Lloyd_Wright
Henry_David_Thoreau	Ralph_Waldo_Emerson
