user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
françois_quesnay	1	(3700)	2	(2262)	1	(1670)	1	(2625)	81693.73	(478)	0.00023	(964)
adamantios_androutsopoulos	0	(7139)	1	(4428)	0	(6170)	1	(2625)	0.00	(4103)	0.00002	(7209)
konstantinos_karamanlis	4	(953)	4	(734)	1	(1670)	1	(2625)	72.00	(3206)	0.00012	(2698)
adi_shamir	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00014	(1958)
leonard_adleman	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00014	(1958)
ron_rivest	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00014	(1958)
adnan_menderes	1	(3700)	2	(2262)	1	(1670)	1	(2625)	0.00	(4103)	0.00005	(4901)
celâl_bayar	2	(2064)	3	(1233)	1	(1670)	1	(2625)	32.00	(3294)	0.00011	(3058)
cemal_gürsel	3	(1334)	1	(4428)	1	(1670)	1	(2625)	24.00	(3329)	0.00016	(1691)
adolf_anderssen	3	(1334)	3	(1233)	1	(1670)	1	(2625)	7154.00	(1967)	0.00010	(3219)
howard_staunton	2	(2064)	1	(4428)	1	(1670)	1	(2625)	506.00	(3032)	0.00006	(4140)
paul_morphy	1	(3700)	2	(2262)	1	(1670)	1	(2625)	0.00	(4103)	0.00004	(4998)
wilhelm_steinitz	4	(953)	3	(1233)	1	(1670)	1	(2625)	17073.00	(1395)	0.00017	(1588)
adolf_butenandt	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00005	(4582)
leopold_ružička	2	(2064)	2	(2262)	1	(1670)	1	(2625)	5.00	(3603)	0.00008	(3582)
adolf_eichmann	6	(564)	5	(498)	1	(1670)	2	(422)	216904.24	(185)	0.00023	(924)
ernst_kaltenbrunner	3	(1334)	3	(1233)	1	(1670)	2	(422)	7246.32	(1956)	0.00015	(1804)
hannah_arendt	6	(564)	4	(734)	2	(265)	2	(422)	204265.10	(196)	0.00014	(2533)
heinrich_himmler	26	(25)	9	(142)	3	(99)	3	(73)	203391.11	(198)	0.00126	(33)
reinhard_heydrich	12	(179)	6	(333)	3	(99)	3	(73)	48890.01	(725)	0.00056	(188)
simon_wiesenthal	4	(953)	3	(1233)	1	(1670)	1	(2625)	45570.78	(765)	0.00011	(2929)
adolf_galland	1	(3700)	2	(2262)	1	(1670)	1	(2625)	3268.00	(2665)	0.00005	(4756)
hermann_göring	14	(125)	8	(182)	3	(99)	3	(73)	26133.51	(1099)	0.00059	(170)
werner_mölders	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00004	(5430)
adolf_hitler	116	(1)	27	(2)	3	(99)	3	(73)	3330167.82	(2)	0.00424	(1)
albert_speer	7	(441)	4	(734)	2	(265)	2	(422)	6770.21	(1993)	0.00029	(630)
alfred_rosenberg	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00016	(1746)
alois_hitler,_jr	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00016	(1746)
anton_drexler	2	(2064)	2	(2262)	1	(1670)	2	(422)	5951.00	(2230)	0.00020	(1195)
benito_mussolini	23	(37)	9	(142)	2	(265)	2	(422)	1344884.18	(11)	0.00126	(30)
claus_schenk_graf_von_stauffenberg	6	(564)	4	(734)	1	(1670)	2	(422)	221698.94	(179)	0.00032	(521)
erich_ludendorff	3	(1334)	3	(1233)	2	(265)	2	(422)	2925.13	(2780)	0.00028	(674)
eva_braun	4	(953)	4	(734)	1	(1670)	3	(73)	20713.50	(1262)	0.00018	(1392)
francisco_franco	9	(303)	4	(734)	2	(265)	2	(422)	122645.48	(330)	0.00062	(144)
franz_von_papen	9	(303)	6	(333)	3	(99)	3	(73)	46917.08	(750)	0.00079	(80)
heinrich_brüning	5	(730)	2	(2262)	3	(99)	2	(422)	52655.09	(684)	0.00047	(259)
joachim_von_ribbentrop	5	(730)	4	(734)	2	(265)	3	(73)	33341.41	(944)	0.00025	(839)
joseph_goebbels	17	(75)	4	(734)	2	(265)	2	(422)	41310.74	(828)	0.00063	(140)
joseph_stalin	41	(7)	20	(8)	3	(99)	3	(73)	1734056.96	(5)	0.00181	(8)
karl_dönitz	7	(441)	4	(734)	2	(265)	2	(422)	122814.06	(329)	0.00056	(192)
kurt_von_schleicher	5	(730)	4	(734)	3	(99)	3	(73)	27.50	(3312)	0.00042	(325)
neville_chamberlain	6	(564)	4	(734)	2	(265)	2	(422)	35346.25	(912)	0.00040	(356)
paul_von_hindenburg	10	(240)	6	(333)	3	(99)	3	(73)	89476.66	(442)	0.00083	(72)
richard_wagner	19	(51)	12	(64)	2	(265)	2	(422)	1690617.10	(6)	0.00073	(98)
rudolf_hess	3	(1334)	4	(734)	2	(265)	3	(73)	18228.42	(1351)	0.00025	(845)
traudl_junge	4	(953)	1	(4428)	1	(1670)	1	(2625)	4169.10	(2358)	0.00019	(1328)
wilhelm_frick	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00028	(683)
winston_churchill	25	(31)	13	(51)	3	(99)	2	(422)	1305637.65	(12)	0.00086	(68)
adolf_loos	1	(3700)	1	(4428)	1	(1670)	1	(2625)	3264.00	(2739)	0.00004	(5655)
arnold_schoenberg	13	(150)	4	(734)	2	(265)	2	(422)	125441.84	(324)	0.00061	(155)
adolf_von_baeyer	3	(1334)	3	(1233)	0	(6170)	1	(2625)	15.00	(3400)	0.00006	(4436)
friedrich_august_kekulé_von_stradonitz	1	(3700)	1	(4428)	0	(6170)	0	(8123)	0.00	(4103)	0.00003	(5778)
justus_von_liebig	4	(953)	1	(4428)	1	(1670)	0	(8123)	9.00	(3489)	0.00008	(3621)
robert_bunsen	5	(730)	1	(4428)	1	(1670)	1	(2625)	6.50	(3552)	0.00090	(60)
adolfo_bioy_casares	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00003	(5693)
jorge_luis_borges	4	(953)	4	(734)	1	(1670)	1	(2625)	115211.83	(347)	0.00008	(3595)
adolfo_de_la_huerta	2	(2064)	2	(2262)	2	(265)	2	(422)	0.00	(4103)	0.00005	(4854)
venustiano_carranza	7	(441)	8	(182)	2	(265)	2	(422)	106035.09	(375)	0.00019	(1339)
álvaro_obregón	4	(953)	7	(246)	2	(265)	2	(422)	124248.77	(325)	0.00009	(3471)
adolfo_lópez_mateos	2	(2064)	2	(2262)	1	(1670)	1	(2625)	76875.00	(500)	0.00013	(2586)
adolfo_ruiz_cortines	2	(2064)	2	(2262)	1	(1670)	1	(2625)	86058.00	(457)	0.00012	(2708)
gustavo_díaz_ordaz	2	(2064)	2	(2262)	1	(1670)	1	(2625)	67688.00	(559)	0.00014	(2524)
adolfo_nicolás	1	(3700)	1	(4428)	1	(1670)	1	(2625)	0.00	(4103)	0.00011	(2999)
peter_hans_kolvenbach	2	(2064)	2	(2262)	1	(1670)	1	(2625)	2.00	(3782)	0.00021	(1096)
adolfo_pedernera	2	(2064)	2	(2262)	1	(1670)	1	(2625)	6570.00	(2021)	0.00004	(5112)
