Mwai_Kibaki	Daniel_Moi
Juan_Carlos_Ferrero	Carlos_Moyá
Juan_Carlos_Ferrero	Lleyton_Hewitt
Juan_Carlos_Ferrero	Marat_Safin
Juan_Carlos_Ferrero	Guillermo_Coria
Juan_Carlos_Ferrero	Guillermo_Cañas
Juan_Carlos_Ferrero	Rafael_Nadal
Juan_Carlos_Ferrero	Andy_Roddick
Rudolf_Carnap	Otto_Neurath
Edward_I_Długonogi	Edward_II
Edward_I_Długonogi	William_Wallace
Edward_I_Długonogi	Henryk_III_Plantagenet
Joan_Crawford	Olivia_de_Havilland
Joan_Crawford	Ingrid_Bergman
Joan_Crawford	Bette_Davis
Václav_Klaus	Václav_Havel
Kurt_von_Schleicher	Paul_von_Hindenburg
Kurt_von_Schleicher	Adolf_Hitler
Kurt_von_Schleicher	Franz_von_Papen
Józef_I_Habsburg	Filip_II_Habsburg
Józef_I_Habsburg	Ferdynand_III_Habsburg
Józef_I_Habsburg	Leopold_I_Habsburg
Józef_I_Habsburg	August_III_Sas
Józef_I_Habsburg	Ferdynand_II_Habsburg
Józef_I_Habsburg	Karol_VI_Habsburg
Joaquim_Chissano	Samora_Machel
Joaquim_Chissano	Armando_Guebuza
Sarah_Brightman	Andrea_Bocelli
Debra_Winger	Sharon_Stone
Debra_Winger	Meg_Ryan
Debra_Winger	Holly_Hunter
Debra_Winger	Shirley_MacLaine
Debra_Winger	Rosanna_Arquette
Debra_Winger	Nick_Nolte
Debra_Winger	Elizabeth_Taylor
Debra_Winger	Whoopi_Goldberg
Debra_Winger	Gwyneth_Paltrow
Debra_Winger	Robin_Wright_Penn
James_Polk	Zachary_Taylor
James_Polk	John_Tyler
James_Polk	Andrew_Jackson
Benedykt_XV	Pius_X
Benedykt_XV	Pius_XI
Emmy_Rossum	Annette_Bening
Emmy_Rossum	Dolly_Parton
Emmy_Rossum	Hilary_Duff
Stephen_Harper	Paul_Martin
Sydney_Pollack	Woody_Allen
Sydney_Pollack	Meryl_Streep
Konstanty_Rokossowski	Władysław_Gomułka
Konstanty_Rokossowski	Iwan_Koniew
Konstanty_Rokossowski	Gieorgij_Żukow
Konstanty_Rokossowski	Aleksander_Wasilewski
Justin_Bieber	Justin_Timberlake
Justin_Bieber	Susan_Boyle
Justin_Bieber	Miley_Cyrus
Justin_Bieber	Pink
Justin_Bieber	Taylor_Swift
Justin_Bieber	Usher
Hideki_Tōjō	Hirohito
Stephen_Hawking	Galileusz
Władysław_IV_Waza	Galileusz
Władysław_IV_Waza	Hugo_Grocjusz
Władysław_IV_Waza	Urban_VIII
Władysław_IV_Waza	Ferdynand_III_Habsburg
Władysław_IV_Waza	Wasyl_IV_Szujski
Władysław_IV_Waza	Peter_Paul_Rubens
Billy_Kid	Paul_Newman
Billy_Kid	Howard_Hawks
Billy_Kid	Howard_Hughes
Karol_Młot	Bonifacy-Winfrid
Brian_Mulroney	Kim_Campbell
Emiliano_Zapata	Woodrow_Wilson
Emiliano_Zapata	Porfirio_Díaz
Emiliano_Zapata	Francisco_Madero
Ralph_Fiennes	Juliette_Binoche
Ralph_Fiennes	Thomas_Edward_Lawrence
Ralph_Fiennes	Steven_Spielberg
Herbert_Hoover	Franklin_Delano_Roosevelt
Herbert_Hoover	John_Edgar_Hoover
Herbert_Hoover	Franklin_Delano_Roosevelt
Herbert_Hoover	Charles_Curtis
Herbert_Hoover	Calvin_Coolidge
Herbert_Hoover	Dwight_Eisenhower
Tarja_Halonen	Martti_Ahtisaari
Dominique_Strauss-Kahn	Pierre_Bérégovoy
Dominique_Strauss-Kahn	Édith_Cresson
John_Edgar_Hoover	Herbert_Hoover
Stanisław_Leszczyński	August_II_Mocny
Stanisław_Leszczyński	August_III_Sas
Stanisław_Leszczyński	Ludwik_XV
Stanisław_Leszczyński	Giuseppe_Verdi
Eddie_Murphy	Beyoncé_Knowles
Eddie_Murphy	Jennifer_Hudson
Eddie_Murphy	Robin_Williams
Eddie_Murphy	Dan_Aykroyd
Eddie_Murphy	Michael_Jackson
Eddie_Murphy	Sylvester_Stallone
Eddie_Murphy	Whoopi_Goldberg
Fryderyk_I_Pruski	Fryderyk_Wilhelm_I_(Wielki_Elektor)
Fryderyk_I_Pruski	Wilhelm_I_Orański
Fryderyk_I_Pruski	August_II_Mocny
Fryderyk_I_Pruski	Benedykt_XIV
Ricky_Martin	Juanes
Ricky_Martin	Shakira
Alfred_Schnittke	Dymitr_Szostakowicz
Alfred_Schnittke	Alban_Berg
Alfred_Schnittke	Gustav_Mahler
Alfred_Schnittke	Igor_Strawinski
Walter_Benjamin	Hannah_Arendt
Walter_Benjamin	Zygmunt_Bauman
Walter_Benjamin	Theodor_Adorno
Walter_Benjamin	José_Ortega_y_Gasset
Walter_Benjamin	André_Breton
Walter_Benjamin	Bertolt_Brecht
Karim_Benzema	Zinedine_Zidane
Karim_Benzema	Nicolas_Anelka
Karim_Benzema	Florent_Malouda
Karim_Benzema	Thierry_Henry
Karim_Benzema	Cristiano_Ronaldo
Karim_Benzema	Djibril_Cissé
Karim_Benzema	Tupac_Shakur
Paul_Verlaine	Gustave_Courbet
Wystan_Hugh_Auden	George_Orwell
Wystan_Hugh_Auden	Ernest_Hemingway
Maria_Kirilenko	Zheng_Jie
Maria_Kirilenko	Maria_Szarapowa
Maria_Kirilenko	Samantha_Stosur
Helen_Mirren	Marion_Cotillard
Helen_Mirren	Julie_Christie
Antonio_Vivaldi	Domenico_Scarlatti
Dustin_Hoffman	Warren_Beatty
Dustin_Hoffman	Robert_Redford
Dustin_Hoffman	Faye_Dunaway
John_Keats	Homer
John_Keats	William_Butler_Yeats
John_Keats	Philip_Pullman
John_Keats	Wergiliusz
John_Keats	Dante_Alighieri
John_Keats	Percy_Bysshe_Shelley
Mohammad_Mosaddegh	Dwight_Eisenhower
Nick_Heidfeld	Jacques_Villeneuve
Nick_Heidfeld	Fernando_Alonso
Nick_Heidfeld	Mika_Häkkinen
Harper_Lee	George_W._Bush
Sebastián_Piñera	Michelle_Bachelet
Barbra_Streisand	Pierre_Trudeau
Barbra_Streisand	Robert_Redford
Barbra_Streisand	Andre_Agassi
Barbra_Streisand	Katharine_Hepburn
Barbra_Streisand	Maggie_Smith
Barbra_Streisand	Diana_Krall
Barbra_Streisand	Diane_Keaton
Barbra_Streisand	Céline_Dion
Barbra_Streisand	Neil_Young
Robert_Nozick	John_Locke
Orygenes	Klemens_Aleksandryjski
Orygenes	Platon
Bob_Dole	George_H._W._Bush
Bob_Dole	Spiro_T._Agnew
Bob_Dole	Bill_Clinton
Bob_Dole	Gerald_Ford
Bob_Dole	Jimmy_Carter
Bob_Dole	Walter_Mondale
Bob_Dole	George_W._Bush
Bob_Dole	Al_Gore
Jerzy_VI_Windsor	Maria_Teck
Jerzy_VI_Windsor	Wiktoria_Hanowerska
Jerzy_VI_Windsor	Edward_VIII_Windsor
Jerzy_VI_Windsor	Elżbieta_II
Jerzy_VI_Windsor	Elżbieta_Bowes-Lyon
Jerzy_VI_Windsor	Jerzy_III_Hanowerski
Jerzy_VI_Windsor	Winston_Churchill
Michelangelo_Antonioni	Jack_Nicholson
Luciano_Pavarotti	Laura_Pausini
Luciano_Pavarotti	Bono
Luciano_Pavarotti	The_Edge
Luciano_Pavarotti	José_Carreras
Luciano_Pavarotti	Tracy_Chapman
Luciano_Pavarotti	Sting
Luciano_Pavarotti	Andrea_Bocelli
Luciano_Pavarotti	Céline_Dion
Luciano_Pavarotti	Annie_Lennox
Arthur_Rimbaud	Paul_Verlaine
Seneka_Młodszy	Neron
Seneka_Młodszy	Krzysztof_Kolumb
Sigmund_Freud	Alfred_Adler
Sigmund_Freud	Romain_Rolland
Sigmund_Freud	Carl_Gustav_Jung
Sigmund_Freud	Sofokles
Sigmund_Freud	Mojżesz
Andriej_Rublow	Andriej_Tarkowski
Henry_Wadsworth_Longfellow	Homer
Henry_Wadsworth_Longfellow	Adam_Mickiewicz
Henry_Wadsworth_Longfellow	Ralph_Waldo_Emerson
Henry_Wadsworth_Longfellow	Edgar_Allan_Poe
Henry_Wadsworth_Longfellow	Friedrich_Schiller
Henry_Wadsworth_Longfellow	Herman_Melville
Henry_Wadsworth_Longfellow	Abraham_Lincoln
Henry_Wadsworth_Longfellow	Jack_London
Tilda_Swinton	Danny_Boyle
Tilda_Swinton	Jennifer_Hudson
Tilda_Swinton	Keanu_Reeves
Tilda_Swinton	Penélope_Cruz
Tilda_Swinton	Edward_II
Karl_Weierstrass	Georg_Cantor
Karl_Weierstrass	Marius_Sophus_Lie
Karl_Weierstrass	Hermann_Minkowski
Dirk_Bogarde	Elżbieta_II
Swen_Widłobrody	Kanut_Wielki
Swen_Widłobrody	Ethelred_II_Bezradny
Romulus_Augustulus	Juliusz_Nepos
Camillo_Golgi	Fridtjof_Nansen
Camillo_Golgi	Santiago_Ramón_y_Cajal
Steve_Biko	Denzel_Washington
Steve_Biko	Frantz_Fanon
Steve_Biko	Aimé_Césaire
Winona_Ryder	Jim_Jarmusch
Winona_Ryder	Francis_Ford_Coppola
Winona_Ryder	Tim_Burton
Winona_Ryder	Martin_Scorsese
George_H._W._Bush	Dan_Quayle
George_H._W._Bush	Bill_Clinton
George_H._W._Bush	Ronald_Reagan
George_H._W._Bush	Dick_Cheney
George_H._W._Bush	Bob_Dole
George_H._W._Bush	Walter_Mondale
Louis_Adolphe_Thiers	Patrice_Mac-Mahon
Louis_Adolphe_Thiers	Patrice_Mac-Mahon
Edward_VIII_Windsor	Maria_Teck
Edward_VIII_Windsor	Karol,_książę_Walii
Edward_VIII_Windsor	Jerzy_VI_Windsor
Edward_VIII_Windsor	Reinhard_Heydrich
Zenon_z_Elei	Arystoteles
Horst_Köhler	Johannes_Rau
Cafu	Paolo_Maldini
Cafu	Pelé
Lisa_Kudrow	Meg_Ryan
Lisa_Kudrow	Diane_Keaton
Lisa_Kudrow	Jennifer_Aniston
Lisa_Kudrow	Robert_De_Niro
Lisa_Kudrow	Billy_Crystal
Lisa_Kudrow	Courteney_Cox
Yoann_Gourcuff	Christophe_Dugarry
Yoann_Gourcuff	Thierry_Henry
Yoann_Gourcuff	Franck_Ribéry
Yoann_Gourcuff	Zinedine_Zidane
Yoann_Gourcuff	Nicolas_Anelka
Yoann_Gourcuff	Arsène_Wenger
Mohammad_Chatami	Mahmud_Ahmadineżad
Mohammad_Chatami	Ruhollah_Chomeini
Mohammad_Chatami	Ali_Akbar_Haszemi_Rafsandżani
Stevie_Ray_Vaughan	Jimi_Hendrix
Stevie_Ray_Vaughan	David_Bowie
Stevie_Ray_Vaughan	Eric_Clapton
Elżbieta_Bowes-Lyon	Maria_Teck
Elżbieta_Bowes-Lyon	Elżbieta_II
Elżbieta_Bowes-Lyon	Adolf_Hitler
Gajusz_Mariusz	Sulla
Gajusz_Mariusz	Plutarch
Chrystian_III_Oldenburg	Fryderyk_II_Oldenburg
Maksymilian_I_Habsburg	Karol_V_Habsburg
Maksymilian_I_Habsburg	Ludwik_XII
Maksymilian_I_Habsburg	Marcin_Luter
Maksymilian_I_Habsburg	Fryderyk_III_Habsburg
Carol_Greider	Elizabeth_Blackburn
Hardekanut	Swen_Widłobrody
Hardekanut	Kanut_Wielki
Hardekanut	Edward_Wyznawca
Skanderbeg	Antonio_Vivaldi
Skanderbeg	Henry_Wadsworth_Longfellow
George_Bernard_Shaw	Henri_Bergson
Tim_Roth	Vincent_van_Gogh
Philip_Seymour_Hoffman	Anthony_Minghella
Philip_Seymour_Hoffman	Paul_Thomas_Anderson
John_Milton	Krzysztof_Penderecki
John_Milton	Czesław_Miłosz
John_Milton	Galileusz
John_Milton	Percy_Bysshe_Shelley
Patrick_Kluivert	Pelé
Patrick_Kluivert	Guus_Hiddink
Milton_Friedman	John_Maynard_Keynes
Jason_Statham	Ice_Cube
Jason_Statham	Vin_Diesel
Jason_Statham	Kim_Basinger
Jason_Statham	Charlize_Theron
Klemens_XI	Innocenty_XIII
Klemens_XI	Innocenty_XII
Klemens_XI	Aleksander_VIII
Omar_Bongo	Thabo_Mbeki
Omar_Bongo	Mao_Zedong
Omar_Bongo	Hu_Jintao
Omar_Bongo	Colin_Powell
Omar_Bongo	Nicolas_Sarkozy
Omar_Bongo	François_Mitterrand
Iannis_Xenakis	Krzysztof_Penderecki
Iannis_Xenakis	Le_Corbusier
Anita_Ekberg	Federico_Fellini
James_Stewart	Frank_Capra
Bono	Adam_Clayton
Bono	Sting
Bono	The_Edge
Amy_Adams	Amelia_Earhart
Werner_Faymann	Alfred_Gusenbauer
Werner_Faymann	Heinz_Fischer
Andrea_Bocelli	Barbra_Streisand
Andrea_Bocelli	Laura_Pausini
Andrea_Bocelli	Christina_Aguilera
Andrea_Bocelli	Sarah_Brightman
Andrea_Bocelli	Céline_Dion
Andrea_Bocelli	Jan_Paweł_II
Emil_Boc	Traian_Băsescu
Robert_I_Bruce	Edward_III
Robert_I_Bruce	William_Wallace
Robert_I_Bruce	Edward_II
Robin_van_Persie	José_Antonio_Reyes
Robin_van_Persie	Arsène_Wenger
Robin_van_Persie	Didier_Drogba
Robin_van_Persie	William_Gallas
Robin_van_Persie	Dennis_Bergkamp
Tarō_Asō	Yukio_Hatoyama
Tarō_Asō	Jun'ichirō_Koizumi
Gordon_Banks	Pelé
Gustav_Mahler	Johannes_Brahms
André_Previn	Tennessee_Williams
Oliver_Kahn	Jürgen_Klinsmann
Oliver_Kahn	Jens_Lehmann
Alfred_Hitchcock	Marlene_Dietrich
Alfred_Hitchcock	Doris_Day
Alfred_Hitchcock	Charles_Laughton
Alfred_Hitchcock	Grace_Grimaldi
Alfred_Hitchcock	Paul_Newman
Alfred_Hitchcock	Cary_Grant
Alfred_Hitchcock	Laurence_Olivier
Alfred_Hitchcock	Henry_Kendall
Alfred_Hitchcock	Raymond_Chandler
Alfred_Hitchcock	Julie_Andrews
Alfred_Hitchcock	Ingrid_Bergman
Alfred_Hitchcock	François_Truffaut
Alfred_Hitchcock	Gregory_Peck
Alfred_Hitchcock	James_Stewart
Alfred_Hitchcock	Sean_Connery
Vanessa-Mae	Janet_Jackson
Witold_Lutosławski	Anne-Sophie_Mutter
Witold_Lutosławski	Igor_Strawinski
Nicolae_Ceauşescu	Kim_Ir_Sen
Nicolae_Ceauşescu	Ion_Iliescu
Gyanendra_Bir_Bikram_Shah_Dev	Girija_Prasad_Koirala
Steve_Jobs	Steve_Wozniak
Karol_Otyły	Karol_II_Łysy
Albert_II_Grimaldi	Grace_Grimaldi
Albert_II_Grimaldi	Grace_Grimaldi
Albert_II_Grimaldi	Rainier_III_Grimaldi
Albert_II_Grimaldi	Brooke_Shields
James_Garfield	Alexander_Graham_Bell
James_Garfield	William_McKinley
James_Garfield	Rutherford_Hayes
James_Garfield	Abraham_Lincoln
Carl_Nielsen	Jean_Sibelius
Carl_Nielsen	Edvard_Hagerup_Grieg
Arthur_Miller	Marilyn_Monroe
Maksymilian_I_(cesarz_Meksyku)	Giuseppe_Garibaldi
Maksymilian_I_(cesarz_Meksyku)	Benito_Juárez
Maksymilian_I_(cesarz_Meksyku)	Napoleon_III_Bonaparte
Georgia_O'Keeffe	Jeremy_Irons
Chester_Bennington	Mike_Shinoda
Echnaton	Tutanchamon
Echnaton	Mojżesz
Buffalo_Bill	Siedzący_Byk
André_Malraux	Charles_de_Gaulle
Primo_Levi	Rita_Levi-Montalcini
Robert_E._Lee	Abraham_Lincoln
John_Dryden	Wergiliusz
John_Dryden	Homer
John_Dryden	Owidiusz
Władimir_Putin	Aleksander_Litwinienko
Władimir_Putin	Hồ_Chí_Minh
Władimir_Putin	Borys_Jelcyn
Władimir_Putin	Dmitrij_Miedwiediew
Władimir_Putin	Wiktor_Juszczenko
Władimir_Putin	George_W._Bush
Władimir_Putin	Szamil_Basajew
Mikołaj_II_Romanow	Paweł_I_Romanow
Mikołaj_II_Romanow	Mikołaj_I_Romanow
Mikołaj_II_Romanow	Anastazja_Nikołajewna_Romanowa
Mikołaj_II_Romanow	Aleksander_III_Romanow
Mikołaj_II_Romanow	Aleksy_Nikołajewicz_Romanow
Mikołaj_II_Romanow	Grigorij_Rasputin
Mikołaj_II_Romanow	Imre_Nagy
Mikołaj_II_Romanow	Aleksander_II_Romanow
Ezra_Pound	Konfucjusz
Ezra_Pound	James_Joyce
Dymitr_Szostakowicz	Walter_Ulbricht
E.E._Cummings	Thomas_Stearns_Eliot
Mikołaj_I_Romanow	Adam_Mickiewicz
Mikołaj_I_Romanow	Aleksander_I_Romanow
Mikołaj_I_Romanow	Paweł_I_Romanow
Mikołaj_I_Romanow	Aleksander_Puszkin
Mikołaj_I_Romanow	Michaił_Lermontow
Mikołaj_I_Romanow	Michaił_Glinka
Mikołaj_I_Romanow	Aleksander_II_Romanow
Mikołaj_I_Romanow	Nikołaj_Gogol
Jakub_I_Stuart	Karol_IX_Walezjusz
Jakub_I_Stuart	Maria_I_Stuart
Jakub_I_Stuart	William_Szekspir
Jakub_I_Stuart	Karol_I_Stuart
Jakub_I_Stuart	Jezus_Chrystus
Jakub_I_Stuart	Elżbieta_I_Tudor
Jakub_I_Stuart	Guy_Fawkes
Steve_Vai	Frank_Zappa
Steve_Vai	Joe_Satriani
Steve_Vai	Yngwie_Malmsteen
Grzegorz_XIV	Urban_VII
Grzegorz_XIV	Innocenty_IX
Werner_Mölders	Hermann_Göring
Michał_Anioł	Giorgio_Vasari
Michał_Anioł	Romain_Rolland
Zinedine_Zidane	Ronaldinho
Zinedine_Zidane	Christophe_Dugarry
Zinedine_Zidane	Pelé
Zinedine_Zidane	Oliver_Kahn
Zinedine_Zidane	Ronaldo
Zinedine_Zidane	Claude_Makélélé
Zinedine_Zidane	Íngrid_Betancourt
Zinedine_Zidane	Andrij_Szewczenko
Zinedine_Zidane	Luís_Figo
Zinedine_Zidane	Didier_Deschamps
Zinedine_Zidane	Jacques_Chirac
Zinedine_Zidane	Thierry_Henry
Zinedine_Zidane	Patrick_Vieira
Zinedine_Zidane	David_Beckham
Aaliyah	Timbaland
Aaliyah	Jet_Li
Edward,_hrabia_Wessex	Harold_II
Diana,_księżna_Walii	Franklin_Delano_Roosevelt
Diana,_księżna_Walii	Humphrey_Bogart
Diana,_księżna_Walii	Maria_Teck
Diana,_księżna_Walii	Nelson_Mandela
Diana,_księżna_Walii	John_Major
Diana,_księżna_Walii	Tom_Cruise
Diana,_księżna_Walii	Andrea_Bocelli
Diana,_księżna_Walii	Cindy_Crawford
Diana,_księżna_Walii	Konstantyn_I_Grecki
Diana,_księżna_Walii	Nelly_Furtado
Diana,_księżna_Walii	Diana_Ross
Diana,_księżna_Walii	Anastacia
Diana,_księżna_Walii	Sienna_Miller
Diana,_księżna_Walii	Nicole_Kidman
Diana,_księżna_Walii	Ben_Stiller
Diana,_księżna_Walii	Henryk_VII_Tudor
Diana,_księżna_Walii	Richard_Attenborough
Diana,_księżna_Walii	Tony_Blair
Diana,_księżna_Walii	Marilyn_Monroe
Diana,_księżna_Walii	Stacy_Ferguson
Diana,_księżna_Walii	Margaret_Thatcher
Diana,_księżna_Walii	Benazir_Bhutto
Diana,_księżna_Walii	Dennis_Hopper
Diana,_księżna_Walii	Kanye_West
Diana,_księżna_Walii	Steven_Spielberg
Diana,_księżna_Walii	Henryk_z_Walii
Diana,_księżna_Walii	Bill_Clinton
Diana,_księżna_Walii	Hillary_Rodham_Clinton
Diana,_księżna_Walii	Luciano_Pavarotti
Diana,_księżna_Walii	Tom_Hanks
Diana,_księżna_Walii	Tom_Selleck
Diana,_księżna_Walii	Clint_Eastwood
Diana,_księżna_Walii	Sting
Diana,_księżna_Walii	George_Washington
Diana,_księżna_Walii	Elton_John
Diana,_księżna_Walii	George_Michael
Diana,_księżna_Walii	Elżbieta_I_Tudor
Diana,_księżna_Walii	David_Bowie
Diana,_księżna_Walii	Matka_Teresa_z_Kalkuty
Diana,_księżna_Walii	Jakub_I_Stuart
Diana,_księżna_Walii	Rudolf_Valentino
Diana,_księżna_Walii	Sarah_Brightman
Diana,_księżna_Walii	Jerzy_III_Hanowerski
Diana,_księżna_Walii	Winston_Churchill
Diana,_księżna_Walii	John_Travolta
Diana,_księżna_Walii	David_Beckham
Theodore_Roosevelt	Charles_Warren_Fairbanks
Theodore_Roosevelt	William_Taft
Theodore_Roosevelt	William_McKinley
Theodore_Roosevelt	Eleanor_Roosevelt
Maria_z_Nazaretu	Ignacy_Antiocheński
Maria_z_Nazaretu	Mojżesz
Maria_z_Nazaretu	Augustyn_z_Hippony
Ludwik_XVI	Maria_Antonina_Austriaczka
Ludwik_XVI	Stanisław_Leszczyński
Ludwik_XVI	Leopold_I_Habsburg
Ludwik_XVI	August_III_Sas
Ludwik_XVI	Ludwik_XV
Ludwik_XVI	August_II_Mocny
Ludwik_XVI	Napoleon_Bonaparte
Ludwik_XVI	Józef_I_Habsburg
Aaron_Copland	Joseph_Raymond_McCarthy
Aaron_Copland	Emily_Dickinson
Íngrid_Betancourt	Álvaro_Uribe
Felix_Mendelssohn-Bartholdy	Fanny_Mendelssohn
Eva_Marie_Saint	Marlon_Brando
Eva_Marie_Saint	Lillian_Gish
Eva_Marie_Saint	Elizabeth_Taylor
Eva_Marie_Saint	Alfred_Hitchcock
Eva_Marie_Saint	Kate_Bosworth
Eva_Marie_Saint	Elia_Kazan
Eva_Marie_Saint	Kim_Basinger
Stanisław_Lem	Kurt_Vonnegut
Stanisław_Lem	Andriej_Tarkowski
Stanisław_Lem	Czesław_Miłosz
Stanisław_Lem	Ursula_K._Le_Guin
Stanisław_Lem	Włodzimierz_Wysocki
Stanisław_Lem	Siergiej_Korolow
Stanisław_Lem	Philip_Roth
Christiaan_Huygens	Leonardo_da_Vinci
Christiaan_Huygens	Arystoteles
Christiaan_Huygens	Galileusz
Christiaan_Huygens	Ole_Rømer
Rudolf_Hess	Martin_Bormann
Rudolf_Hess	Adolf_Hitler
Suharto	Sukarno
Chrystian_VIII_Oldenburg	Karol_XIII
Chrystian_VIII_Oldenburg	Fryderyk_V_Oldenburg
Chrystian_VIII_Oldenburg	Chrystian_VI_Oldenburg
Chrystian_VIII_Oldenburg	Fryderyk_IV_Oldenburg
Chrystian_VIII_Oldenburg	Fryderyk_VI_Oldenburg
Chrystian_VIII_Oldenburg	Fryderyk_VII
Martti_Ahtisaari	Tarja_Halonen
Martti_Ahtisaari	Mauno_Koivisto
Erich_Honecker	Leonid_Breżniew
Chaim_Weizmann	Martin_Buber
Chaim_Weizmann	Albert_Einstein
Chaim_Weizmann	Winston_Churchill
Chaim_Weizmann	Ezer_Weizman
Chaim_Weizmann	Icchak_Ben-Zwi
Ernest_Rutherford	James_Chadwick
Wilhelm_Aleksander_(książę_holenderski)	Emma_Waldeck-Pyrmont
Alan_García_Pérez	Alejandro_Toledo
Alan_García_Pérez	Alberto_Fujimori
Fábio_Aurélio	Roberto_Carlos
Fábio_Aurélio	Rafael_Benítez
Herbert_Henry_Asquith	David_Lloyd_George
Herbert_Henry_Asquith	Edward_VII
Herbert_Henry_Asquith	Austen_Chamberlain
Herbert_Henry_Asquith	Winston_Churchill
Fryderyk_IV_Oldenburg	Chrystian_V
Fryderyk_IV_Oldenburg	Chrystian_V
Fryderyk_IV_Oldenburg	Chrystian_VI_Oldenburg
Fryderyk_IV_Oldenburg	Fryderyk_III_Oldenburg
William_Szekspir	Homer
William_Szekspir	Plutarch
William_Szekspir	Andrzej_Wajda
William_Szekspir	Samuel_Johnson
William_Szekspir	James_Joyce
William_Szekspir	Kenneth_Branagh
William_Szekspir	Akira_Kurosawa
William_Szekspir	Dante_Alighieri
William_Szekspir	Ben_Jonson
William_Szekspir	Alexander_Pope
William_Szekspir	Adam_Mickiewicz
William_Szekspir	Thomas_Stearns_Eliot
William_Szekspir	Sokrates
William_Szekspir	Roman_Polański
William_Szekspir	Wystan_Hugh_Auden
William_Szekspir	Gotthold_Ephraim_Lessing
William_Szekspir	Wergiliusz
William_Szekspir	Christopher_Marlowe
William_Szekspir	Michel_de_Montaigne
William_Szekspir	Franco_Zeffirelli
William_Szekspir	Giordano_Bruno
William_Szekspir	John_Milton
William_Szekspir	Thomas_Carlyle
William_Szekspir	Victor_Hugo
William_Szekspir	John_Dryden
Klemens_IX	Aleksander_VII
Klemens_IX	Klemens_X
Maria_I_Stuart	Pius_V
Maria_I_Stuart	Elżbieta_I_Tudor
Maria_I_Stuart	Jakub_I_Stuart
Maria_I_Stuart	Friedrich_Schiller
Maria_I_Stuart	Katarzyna_Medycejska
Maria_I_Stuart	Franciszek_II_Walezjusz
Maria_I_Stuart	Gaetano_Donizetti
Maria_I_Stuart	Jakub_V
Maria_I_Stuart	John_Knox
Jan_XXIII	Pius_XII
Jan_XXIII	Jan_Kalwin
Jan_XXIII	Marcin_Luter
Jan_XXIII	Paweł_VI
Jan_XXIII	Pius_XI
Albrecht_Dürer	Michał_Anioł
Albrecht_Dürer	Tycjan
Albrecht_Dürer	Karol_Wielki
Weird_Al_Yankovic	The_Police
Weird_Al_Yankovic	Frank_Zappa
Weird_Al_Yankovic	Bob_Dylan
Weird_Al_Yankovic	Lady_Gaga
Weird_Al_Yankovic	Red_Hot_Chili_Peppers
Weird_Al_Yankovic	Michael_Jackson
Tomasz_z_Akwinu	Arystoteles
Tomasz_z_Akwinu	Platon
Baldwin_I_Koburg	Leopold_III_Koburg
Baldwin_I_Koburg	Albert_II_Koburg
Baldwin_I_Koburg	Leopold_I_Koburg
Baldwin_I_Koburg	Albert_I_Koburg
Robert_Trujillo	Ozzy_Osbourne
William_S._Burroughs	Patti_Smith
William_S._Burroughs	Frank_Zappa
William_S._Burroughs	Lou_Reed
William_S._Burroughs	David_Bowie
William_S._Burroughs	Andy_Warhol
Franka_Potente	Elijah_Wood
Kleopatra_VII	Marek_Antoniusz
Kleopatra_VII	Pompejusz
Marvin_Gaye	Martin_Luther_King
Marvin_Gaye	Nat_King_Cole
Marvin_Gaye	Stevie_Wonder
Marvin_Gaye	Chuck_Berry
Marvin_Gaye	Diana_Ross
Diane_Keaton	Barbra_Streisand
Diane_Keaton	Renée_Zellweger
Diane_Keaton	Ellen_Burstyn
Diane_Keaton	Jane_Fonda
Diane_Keaton	Faye_Dunaway
Diane_Keaton	Annette_Bening
Diane_Keaton	Maggie_Smith
Karl_Manne_Georg_Siegbahn	Kai_M._Siegbahn
Charlton_Heston	Michał_Anioł
Charlton_Heston	Marek_Antoniusz
Charlton_Heston	Mojżesz
Charlton_Heston	Jan_Chrzciciel
Charlton_Heston	Andrew_Jackson
Innocenty_XI	Aleksander_VIII
Innocenty_XI	Klemens_X
Serena_Williams	Kim_Clijsters
Serena_Williams	Shahar_Peer
Serena_Williams	Venus_Williams
Serena_Williams	Zheng_Jie
Serena_Williams	Maria_Szarapowa
Serena_Williams	Jelena_Janković
Serena_Williams	Anna_Czakwetadze
Serena_Williams	Swietłana_Kuzniecowa
Serena_Williams	Steffi_Graf
Serena_Williams	Jelena_Diemientjewa
Serena_Williams	Daniela_Hantuchová
Serena_Williams	Caroline_Wozniacki
Serena_Williams	Dinara_Safina
Serena_Williams	Marion_Bartoli
Serena_Williams	Patty_Schnyder
Serena_Williams	Anna_Kurnikowa
Serena_Williams	Justine_Henin
Serena_Williams	Amélie_Mauresmo
Serena_Williams	Samantha_Stosur
Frank_Lampard	José_Mourinho
Frank_Lampard	Ronaldinho
Frank_Lampard	Rio_Ferdinand
Heidi_Klum	Red_Hot_Chili_Peppers
Heidi_Klum	Gisele_Bündchen
Simão_Sabrosa	Cristiano_Ronaldo
Simão_Sabrosa	Luís_Figo
Charlie_Sheen	Robin_Wright_Penn
Fernando_Torres	Cesc_Fàbregas
Fernando_Torres	Cristiano_Ronaldo
Pitagoras	Arystoteles
Vanessa_Hudgens	Natalie_Wood
Vanessa_Hudgens	Ashley_Tisdale
