user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
マリー・アントワネット	20	(71)	7	(555)	3	(330)	3	(524)	71157.20	(84)	0.00134	(70)
ラルフ・バンチ	0	(2848)	1	(2299)	0	(2730)	1	(2049)	0.00	(2332)	0.00005	(2858)
チェ・ゲバラ	17	(116)	15	(114)	4	(79)	4	(207)	85408.48	(69)	0.00104	(130)
ホセ・マルティ	2	(1656)	4	(1071)	2	(1027)	2	(1286)	405.64	(2000)	0.00013	(1989)
ベン・ベラ	2	(1656)	1	(2299)	2	(1027)	1	(2049)	2065.24	(1621)	0.00017	(1716)
ホセ・デ・サン＝マルティン	3	(1306)	2	(1800)	2	(1027)	1	(2049)	2937.89	(1425)	0.00067	(331)
サルバドール・アジェンデ	7	(545)	7	(555)	4	(79)	4	(207)	10528.27	(717)	0.00031	(1076)
フルヘンシオ・バティスタ	3	(1306)	6	(709)	3	(330)	4	(207)	6909.89	(938)	0.00018	(1616)
ロバート・レッドフォード	8	(454)	4	(1071)	4	(79)	3	(524)	6894.43	(941)	0.00072	(292)
エボ・モラレス	8	(454)	7	(555)	4	(79)	4	(207)	6906.57	(939)	0.00033	(1007)
ラウル・カストロ	6	(671)	5	(865)	3	(330)	4	(207)	5595.82	(1085)	0.00029	(1125)
フィデル・カストロ	14	(161)	26	(27)	4	(79)	5	(59)	89928.21	(65)	0.00073	(283)
シモン・ボリバル	9	(362)	5	(865)	3	(330)	1	(2049)	28404.03	(261)	0.00077	(250)
フェリペ・カルデロン	2	(1656)	1	(2299)	1	(1793)	1	(2049)	4547.57	(1215)	0.00026	(1244)
ビセンテ・フォックス・ケサーダ	1	(2171)	2	(1800)	1	(1793)	1	(2049)	4248.57	(1244)	0.00028	(1182)
ルイ・アームストロング	5	(838)	6	(709)	2	(1027)	3	(524)	9081.16	(797)	0.00014	(1969)
ビング・クロスビー	7	(545)	5	(865)	3	(330)	4	(207)	4728.54	(1191)	0.00027	(1196)
エラ・フィッツジェラルド	4	(1049)	4	(1071)	2	(1027)	3	(524)	980.51	(1809)	0.00015	(1851)
マイルス・デイヴィス	9	(362)	7	(555)	2	(1027)	3	(524)	15023.17	(532)	0.00050	(549)
スキャットマン・ジョン	1	(2171)	2	(1800)	1	(1793)	2	(1286)	155.11	(2129)	0.00007	(2652)
ウォルト・ディズニー	10	(296)	6	(709)	3	(330)	4	(207)	18817.58	(440)	0.00075	(270)
ヘンリー8世_(イングランド王)	1	(2171)	10	(293)	0	(2730)	2	(1286)	237.19	(2083)	0.00006	(2694)
アン・ブーリン	9	(362)	13	(165)	2	(1027)	3	(524)	47975.24	(149)	0.00045	(632)
アン・オブ・クレーヴズ	3	(1306)	1	(2299)	1	(1793)	1	(2049)	0.00	(2332)	0.00011	(2179)
ジェーン・シーモア	5	(838)	2	(1800)	2	(1027)	2	(1286)	1692.66	(1672)	0.00017	(1715)
キャサリン・ハワード	4	(1049)	2	(1800)	2	(1027)	1	(2049)	2855.00	(1467)	0.00013	(2003)
トマス・モア	7	(545)	4	(1071)	2	(1027)	2	(1286)	8552.48	(836)	0.00021	(1482)
マーク・トウェイン	13	(190)	5	(865)	3	(330)	3	(524)	21233.10	(383)	0.00067	(323)
キャサリン・パー	4	(1049)	2	(1800)	2	(1027)	2	(1286)	3827.73	(1291)	0.00016	(1784)
キャサリン・オブ・アラゴン	6	(671)	4	(1071)	2	(1027)	2	(1286)	3917.35	(1277)	0.00020	(1500)
エリザベス・オブ・ヨーク	4	(1049)	1	(2299)	0	(2730)	1	(2049)	303.97	(2040)	0.00010	(2329)
トマス・ウルジー	1	(2171)	2	(1800)	0	(2730)	2	(1286)	0.00	(2332)	0.00005	(2820)
マルコムX	4	(1049)	6	(709)	2	(1027)	3	(524)	37503.36	(197)	0.00011	(2145)
アルトゥル・ショーペンハウアー	14	(161)	6	(709)	3	(330)	3	(524)	17474.38	(478)	0.00062	(375)
マーティン・ルーサー・キング・ジュニア	14	(161)	18	(68)	4	(79)	5	(59)	186567.40	(20)	0.00077	(253)
デンゼル・ワシントン	7	(545)	19	(60)	2	(1027)	3	(524)	47120.10	(152)	0.00019	(1611)
デューク・エリントン	6	(671)	5	(865)	2	(1027)	3	(524)	11279.10	(682)	0.00025	(1301)
フリードリヒ・ニーチェ	19	(83)	17	(84)	3	(330)	4	(207)	128885.80	(35)	0.00074	(276)
モハメド・アリ	14	(161)	3	(1380)	4	(79)	3	(524)	20498.36	(394)	0.00124	(94)
ディディエ・ドログバ	9	(362)	7	(555)	3	(330)	3	(524)	11822.30	(660)	0.00039	(834)
アンドリー・シェフチェンコ	7	(545)	4	(1071)	2	(1027)	3	(524)	13146.55	(603)	0.00031	(1078)
ミヒャエル・バラック	7	(545)	3	(1380)	3	(330)	2	(1286)	3663.43	(1315)	0.00031	(1055)
フース・ヒディンク	7	(545)	3	(1380)	3	(330)	3	(524)	6008.47	(1030)	0.00046	(617)
コロ・トゥーレ	4	(1049)	3	(1380)	1	(1793)	3	(524)	6044.48	(1027)	0.00016	(1758)
ジョゼ・モウリーニョ	23	(53)	9	(373)	4	(79)	3	(524)	92095.23	(62)	0.00133	(72)
ニコラ・アネルカ	9	(362)	8	(468)	4	(79)	4	(207)	18364.82	(452)	0.00059	(410)
ルイス・フェリペ・スコラーリ	4	(1049)	5	(865)	3	(330)	3	(524)	4759.29	(1188)	0.00023	(1394)
アンソニー・ホプキンス	7	(545)	1	(2299)	3	(330)	1	(2049)	6585.07	(969)	0.00039	(832)
ロバート・デ・ニーロ	16	(125)	5	(865)	3	(330)	3	(524)	34653.06	(213)	0.00147	(59)
グロ・ハーレム・ブルントラント	1	(2171)	1	(2299)	0	(2730)	1	(2049)	150.33	(2133)	0.00007	(2625)
コフィー・アナン	9	(362)	5	(865)	2	(1027)	2	(1286)	9906.49	(750)	0.00033	(990)
CMパンク	9	(362)	8	(468)	6	(40)	5	(59)	1207.32	(1762)	0.00034	(964)
ビンス・マクマホン	13	(190)	6	(709)	6	(40)	4	(207)	23008.01	(350)	0.00052	(535)
クリス・ジェリコ	11	(258)	7	(555)	6	(40)	5	(59)	6699.35	(953)	0.00043	(681)
ショーン・マイケルズ	14	(161)	10	(293)	6	(40)	5	(59)	10081.00	(738)	0.00048	(577)
ジョン・シナ	9	(362)	9	(373)	6	(40)	5	(59)	4431.12	(1223)	0.00038	(858)
トリプルH	11	(258)	11	(242)	6	(40)	5	(59)	6557.25	(971)	0.00042	(717)
イエス・キリスト	29	(27)	1	(2299)	3	(330)	1	(2049)	16762.52	(490)	0.00220	(22)
ランディ・オートン	11	(258)	10	(293)	6	(40)	5	(59)	635.86	(1917)	0.00043	(680)
ジ・アンダーテイカー	11	(258)	9	(373)	6	(40)	5	(59)	537.78	(1942)	0.00039	(821)
トゥキディデス	9	(362)	4	(1071)	3	(330)	2	(1286)	5837.82	(1052)	0.00078	(246)
ペリクレス	4	(1049)	2	(1800)	2	(1027)	2	(1286)	51.84	(2205)	0.00028	(1164)
クセノポン	5	(838)	2	(1800)	3	(330)	2	(1286)	4290.16	(1238)	0.00042	(694)
ソクラテス	13	(190)	9	(373)	3	(330)	3	(524)	32930.20	(227)	0.00106	(126)
ヘロドトス	4	(1049)	1	(2299)	3	(330)	1	(2049)	194.22	(2107)	0.00034	(978)
シャナナ・グスマン	1	(2171)	3	(1380)	1	(1793)	2	(1286)	22.26	(2251)	0.00008	(2527)
ネルソン・マンデラ	19	(83)	6	(709)	3	(330)	3	(524)	30374.55	(243)	0.00071	(295)
ジョゼ・ラモス＝ホルタ	1	(2171)	2	(1800)	1	(1793)	2	(1286)	979.08	(1810)	0.00007	(2608)
スハルト	7	(545)	1	(2299)	2	(1027)	1	(2049)	1230.32	(1756)	0.00157	(52)
ガマール・アブドゥル＝ナーセル	7	(545)	7	(555)	3	(330)	3	(524)	14326.04	(551)	0.00044	(655)
クワメ・エンクルマ	1	(2171)	4	(1071)	1	(1793)	2	(1286)	3636.65	(1319)	0.00010	(2267)
モシェ・シャレット	2	(1656)	3	(1380)	2	(1027)	2	(1286)	179.26	(2115)	0.00015	(1878)
ハイレ・セラシエ1世	8	(454)	5	(865)	3	(330)	2	(1286)	17032.64	(486)	0.00066	(335)
ヨシップ・ブロズ・チトー	3	(1306)	1	(2299)	2	(1027)	1	(2049)	3103.61	(1396)	0.00021	(1473)
ドワイト・D・アイゼンハワー	18	(99)	17	(84)	4	(79)	5	(59)	40522.92	(182)	0.00142	(63)
アンワル・アッ＝サーダート	10	(296)	9	(373)	3	(330)	3	(524)	22421.97	(365)	0.00055	(471)
ダヴィド・ベン＝グリオン	8	(454)	10	(293)	4	(79)	4	(207)	15721.63	(510)	0.00050	(557)
クロード・シモン	1	(2171)	2	(1800)	0	(2730)	1	(2049)	88.23	(2169)	0.00006	(2733)
サミュエル・ベケット	10	(296)	6	(709)	3	(330)	3	(524)	22942.26	(353)	0.00030	(1102)
アラン・ロブ＝グリエ	2	(1656)	1	(2299)	1	(1793)	0	(2960)	77.33	(2182)	0.00008	(2515)
ティム・ロス	1	(2171)	1	(2299)	1	(1793)	1	(2049)	135.65	(2146)	0.00013	(1997)
クエンティン・タランティーノ	14	(161)	4	(1071)	3	(330)	2	(1286)	20840.92	(391)	0.00114	(106)
ルキウス・コルネリウス・スッラ	8	(454)	8	(468)	4	(79)	5	(59)	11158.39	(688)	0.00070	(306)
ネロ	19	(83)	11	(242)	4	(79)	5	(59)	53648.15	(131)	0.00167	(48)
ガイウス・マリウス	6	(671)	7	(555)	4	(79)	5	(59)	135.68	(2145)	0.00037	(864)
マルクス・リキニウス・クラッスス	5	(838)	7	(555)	4	(79)	5	(59)	90.93	(2168)	0.00040	(745)
ルキウス・セルギウス・カティリナ	5	(838)	2	(1800)	4	(79)	2	(1286)	12.45	(2268)	0.00040	(792)
ガイウス・ユリウス・カエサル	17	(116)	15	(114)	4	(79)	5	(59)	71080.16	(86)	0.00125	(92)
グナエウス・ポンペイウス	9	(362)	10	(293)	4	(79)	5	(59)	3566.38	(1329)	0.00067	(328)
ヴォルフガング・アマデウス・モーツァルト	17	(116)	16	(98)	3	(330)	3	(524)	91758.95	(63)	0.00082	(212)
クリストファー・コロンブス	8	(454)	11	(242)	2	(1027)	3	(524)	67030.79	(93)	0.00068	(321)
アメリゴ・ヴェスプッチ	3	(1306)	2	(1800)	2	(1027)	1	(2049)	3874.30	(1283)	0.00015	(1820)
フランシスコ・ピサロ	2	(1656)	0	(3017)	1	(1793)	0	(2960)	0.00	(2332)	0.00011	(2146)
レオナルド・ダ・ヴィンチ	20	(71)	6	(709)	3	(330)	3	(524)	57696.07	(115)	0.00187	(37)
バルトロメ・デ・ラス・カサス	1	(2171)	1	(2299)	1	(1793)	1	(2049)	0.00	(2332)	0.00010	(2279)
