user	indegree	indegree_ranking	outdegree	outdegree_ranking	kin	kin_ranking	kout	kout_ranking	betweeness	betweeness_ranking	pagerank	pagerank_ranking	
Tom_Hulce	1	(12003)	2	(9704)	1	(8333)	1	(11113)	679.05	(10958)	0.00001	(18301)
Warren_Beatty	20	(592)	21	(387)	4	(435)	4	(590)	916737.02	(284)	0.00012	(1573)
Will_Smith	34	(229)	5	(4366)	4	(435)	2	(6074)	258274.85	(1151)	0.00023	(539)
William_Goldman	3	(6168)	2	(9704)	1	(8333)	2	(6074)	4883.72	(9483)	0.00002	(11941)
Aaron_Spelling	14	(1027)	2	(9704)	2	(3975)	1	(11113)	8656.67	(8897)	0.00050	(139)
Carolyn_Jones	3	(6168)	1	(13705)	2	(3975)	1	(11113)	3921.83	(9700)	0.00026	(435)
Tori_Spelling	3	(6168)	1	(13705)	2	(3975)	1	(11113)	0.00	(12578)	0.00024	(502)
Aaron_Temkin_Beck	0	(18361)	1	(13705)	0	(16419)	0	(18642)	0.00	(12578)	0.00001	(19583)
Albert_Ellis	1	(12003)	0	(19796)	0	(16419)	0	(18642)	0.00	(12578)	0.00001	(13397)
Aaron_Zigman	0	(18361)	1	(13705)	0	(16419)	1	(11113)	0.00	(12578)	0.00001	(19583)
Nick_Cassavetes	2	(8234)	20	(431)	1	(8333)	4	(590)	167719.07	(1779)	0.00002	(9014)
Aaryn_Doyle	1	(12003)	6	(3499)	1	(8333)	3	(2848)	10.91	(11987)	0.00001	(17603)
Alyson_Stoner	2	(8234)	5	(4366)	1	(8333)	3	(2848)	3341.12	(9844)	0.00001	(16378)
Anna_Maria_Perez_de_Tagle	1	(12003)	1	(13705)	1	(8333)	1	(11113)	81.98	(11666)	0.00001	(17602)
Demi_Lovato	26	(390)	16	(677)	4	(435)	6	(186)	248684.44	(1219)	0.00010	(2113)
Jasmine_Richards	2	(8234)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(16379)
Meaghan_Jette_Martin	1	(12003)	6	(3499)	1	(8333)	3	(2848)	1006.16	(10723)	0.00001	(17603)
Ving_Rhames	3	(6168)	1	(13705)	1	(8333)	1	(11113)	1313.91	(10536)	0.00001	(14312)
Aarão_(Bíblia)	0	(18361)	1	(13705)	0	(16419)	1	(11113)	0.00	(12578)	0.00001	(19583)
Moisés	16	(861)	4	(5581)	4	(435)	2	(6074)	274769.23	(1087)	0.00027	(396)
Abade_Prévost	0	(18361)	5	(4366)	0	(16419)	3	(2848)	0.00	(12578)	0.00001	(22376)
Giacomo_Puccini	46	(120)	4	(5581)	4	(435)	3	(2848)	43837.89	(4725)	0.00018	(878)
Guy_de_Maupassant	10	(1687)	1	(13705)	4	(435)	1	(11113)	2427.24	(10099)	0.00009	(2412)
Honoré_de_Balzac	31	(276)	36	(95)	4	(435)	4	(590)	1991288.69	(87)	0.00032	(274)
Maria_(mãe_de_Jesus)	47	(116)	41	(68)	4	(435)	4	(590)	2695309.21	(59)	0.00042	(170)
Victor_Hugo	48	(110)	15	(759)	4	(435)	4	(590)	1272308.49	(183)	0.00045	(158)
Abade_Suger_de_Saint-Denis	1	(12003)	1	(13705)	0	(16419)	1	(11113)	12737.33	(8396)	0.00001	(15608)
Duns_Scot	5	(3877)	6	(3499)	3	(1978)	4	(590)	239458.46	(1270)	0.00022	(591)
Abbath	0	(18361)	1	(13705)	0	(16419)	0	(18642)	0.00	(12578)	0.00001	(19583)
Varg_Vikernes	2	(8234)	0	(19796)	0	(16419)	0	(18642)	0.00	(12578)	0.00002	(11960)
Abbey_Lincoln	2	(8234)	5	(4366)	2	(3975)	1	(11113)	18664.12	(6911)	0.00001	(13281)
Archie_Shepp	6	(3167)	1	(13705)	2	(3975)	1	(11113)	38913.58	(4990)	0.00003	(8943)
Beau_Bridges	8	(2275)	2	(9704)	2	(3975)	2	(6074)	2437.84	(10092)	0.00009	(2693)
Ivan_Dixon	1	(12003)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(16394)
Sidney_Poitier	18	(700)	1	(13705)	4	(435)	1	(11113)	17199.86	(7377)	0.00061	(95)
Spike_Lee	22	(512)	1	(13705)	4	(435)	1	(11113)	119564.84	(2396)	0.00011	(2034)
Abbie_Cornish	3	(6168)	8	(2302)	2	(3975)	4	(590)	41242.87	(4868)	0.00002	(11552)
Cate_Blanchett	18	(700)	38	(82)	4	(435)	4	(590)	1804301.75	(102)	0.00008	(2806)
Gemma_Arterton	1	(12003)	3	(7249)	1	(8333)	3	(2848)	2687.83	(10015)	0.00001	(16900)
Heath_Ledger	23	(472)	23	(314)	4	(435)	4	(590)	1086292.38	(228)	0.00015	(1213)
Hugo_Weaving	4	(4834)	1	(13705)	2	(3975)	1	(11113)	43262.70	(4761)	0.00002	(10374)
Reese_Witherspoon	24	(444)	6	(3499)	3	(1978)	4	(590)	618742.83	(469)	0.00013	(1541)
Rose_Byrne	1	(12003)	1	(13705)	1	(8333)	1	(11113)	65.36	(11713)	0.00001	(16901)
Ryan_Phillippe	6	(3167)	4	(5581)	2	(3975)	4	(590)	100998.52	(2724)	0.00004	(6985)
Samantha_Morton	3	(6168)	1	(13705)	2	(3975)	1	(11113)	17732.85	(7059)	0.00002	(11753)
Abbott_Handerson_Thayer	1	(12003)	8	(2302)	1	(8333)	3	(2848)	96933.57	(2825)	0.00004	(6481)
Henry_James	15	(945)	6	(3499)	4	(435)	3	(2848)	164519.34	(1809)	0.00010	(2268)
Jean-Léon_Gérôme	4	(4834)	4	(5581)	1	(8333)	2	(6074)	163073.18	(1828)	0.00014	(1250)
John_James_Audubon	4	(4834)	4	(5581)	1	(8333)	3	(2848)	35315.12	(5248)	0.00002	(9368)
Mark_Twain	20	(592)	12	(1172)	4	(435)	3	(2848)	710388.80	(407)	0.00013	(1456)
P._J._O'Rourke	1	(12003)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(14730)
Rockwell_Kent	1	(12003)	0	(19796)	1	(8333)	0	(18642)	0.00	(12578)	0.00001	(14730)
Theodore_Roosevelt	31	(276)	18	(539)	4	(435)	3	(2848)	947424.93	(273)	0.00063	(85)
William_James	17	(782)	17	(597)	4	(435)	4	(590)	459489.81	(640)	0.00014	(1334)
Abbott_Lawrence_Lowell	2	(8234)	3	(7249)	2	(3975)	2	(6074)	38.83	(11806)	0.00003	(7382)
Amy_Lowell	4	(4834)	3	(7249)	2	(3975)	2	(6074)	60573.22	(3922)	0.00004	(6094)
John_Singer_Sargent	9	(1942)	0	(19796)	3	(1978)	0	(18642)	0.00	(12578)	0.00010	(2254)
Percival_Lowell	3	(6168)	4	(5581)	2	(3975)	2	(6074)	23043.84	(6425)	0.00006	(4493)
