Jacob_Obrecht	Josquin_Des_Prez
Aleksandr_Poesjkin	Igor_Stravinsky
Aleksandr_Poesjkin	Peter_I_van_Rusland
Aleksandr_Poesjkin	Michail_Glinka
Julius_Caesar	Lucius_Sergius_Catilina
Julius_Caesar	Gaius_Marius
Julius_Caesar	Pompeius
Julius_Caesar	William_Shakespeare
Julius_Caesar	Homerus
Julius_Caesar	Dzjengis_Khan
Julius_Caesar	Hadrianus
Julius_Caesar	Marcus_Antonius
Julius_Caesar	Lucius_Sergius_Catilina
Julius_Caesar	Saladin
Julius_Caesar	Lucius_Cornelius_Sulla
Julius_Caesar	Plutarchus
Julius_Caesar	Alexander_III_de_Grote
Julius_Caesar	Marcus_Tullius_Cicero
Julius_Caesar	Napoleon_Bonaparte
Julius_Caesar	Cesare_Borgia
Mathildis_van_Engeland	Hendrik_I_van_Engeland
Mathildis_van_Engeland	Hendrik_II_van_Engeland
Ernst_Thälmann	Adolf_Hitler
Ernst_Thälmann	Paul_von_Hindenburg
Andrij_Sjevtsjenko	Gerd_Müller
Andrij_Sjevtsjenko	Jerzy_Dudek
Constantijn_I_van_Griekenland	Frederik_III_van_Duitsland
Constantijn_I_van_Griekenland	George_I_van_Griekenland
Constantijn_I_van_Griekenland	Wilhelm_II_van_Duitsland
Hedwiges_Maduro	Ronald_Koeman
Dzjengis_Khan	Koeblai_Khan
Dzjengis_Khan	Timoer_Lenk
Dzjengis_Khan	Babur
Sarah_Brightman	Andrew_Lloyd_Webber
Sarah_Brightman	Cliff_Richard
Sarah_Brightman	José_Carreras
Sarah_Brightman	Andrea_Bocelli
Lewis_Hamilton	Jenson_Button
Lewis_Hamilton	Felipe_Massa
Lewis_Hamilton	Nicole_Scherzinger
Lewis_Hamilton	Jacques_Villeneuve
Lewis_Hamilton	Ashley_Young
Lewis_Hamilton	Kimi_Räikkönen
Lewis_Hamilton	Fernando_Alonso
Katy_Perry	Timbaland
Katy_Perry	Kanye_West
Katy_Perry	Snoop_Dogg
Katy_Perry	Kate_Hudson
Jo-Wilfried_Tsonga	David_Ferrer
Jo-Wilfried_Tsonga	Fernando_González
Jo-Wilfried_Tsonga	Michail_Joezjny
Jo-Wilfried_Tsonga	Novak_Đoković
Jo-Wilfried_Tsonga	Rafael_Nadal
Jo-Wilfried_Tsonga	Juan_Martín_del_Potro
Jo-Wilfried_Tsonga	Andy_Murray
Jo-Wilfried_Tsonga	Robin_Söderling
Jo-Wilfried_Tsonga	Lleyton_Hewitt
Jo-Wilfried_Tsonga	Roger_Federer
Jo-Wilfried_Tsonga	Muhammad_Ali
Jo-Wilfried_Tsonga	David_Nalbandian
Jo-Wilfried_Tsonga	Andy_Roddick
John_Major	Margaret_Thatcher
John_Major	Tony_Blair
Edgar_Degas	Pierre-Auguste_Renoir
Edgar_Degas	Jean_Auguste_Dominique_Ingres
Edgar_Degas	Édouard_Manet
Edgar_Degas	Jacques-Louis_David
Edgar_Degas	Claude_Monet
Paul_van_Rusland	Catharina_II_van_Rusland
Paul_van_Rusland	Peter_III_van_Rusland
Paul_van_Rusland	Willem_III_der_Nederlanden
Gaël_Clichy	Ashley_Cole
Michael_Collins_(Iers_politicus)	Liam_Neeson
Michael_Collins_(Iers_politicus)	Michael_Collins_(astronaut)
Michael_Collins_(Iers_politicus)	Julia_Roberts
Michael_Collins_(Iers_politicus)	Éamon_de_Valera
Édouard_Balladur	Lionel_Jospin
Édouard_Balladur	Nicolas_Sarkozy
Édouard_Balladur	Georges_Pompidou
Édouard_Balladur	François_Mitterrand
Édouard_Balladur	Alain_Juppé
Édouard_Balladur	Jacques_Chirac
Emmy_Rossum	Luciano_Pavarotti
Emmy_Rossum	Clint_Eastwood
Emmy_Rossum	Audrey_Hepburn
Woodrow_Wilson	Theodore_Roosevelt
Woodrow_Wilson	William_Howard_Taft
Woodrow_Wilson	Léon_Bourgeois
Woodrow_Wilson	Warren_G._Harding
Claude_Debussy	Gabriele_d'Annunzio
Claude_Debussy	César_Franck
Claude_Debussy	Edgar_Allan_Poe
Claude_Debussy	Richard_Wagner
Claude_Debussy	Dante_Gabriel_Rossetti
Claude_Debussy	Charles_Gounod
Claude_Debussy	Paul_Verlaine
Guillermo_Cañas	Roger_Federer
Sydney_Pollack	Anthony_Minghella
Sulley_Muntari	Kaká
Jozef_I_van_het_Heilige_Roomse_Rijk	August_III_van_Polen
George_Best	Gerd_Müller
George_Best	Diego_Maradona
George_Best	Pelé
George_Best	Johan_Cruijff
George_Best	Franz_Beckenbauer
Stephen_Hawking	Galileo_Galilei
Thucydides_(historicus)	Perikles
Thucydides_(historicus)	Thomas_Hobbes
Thucydides_(historicus)	Xenophon
Saint-John_Perse	Salvatore_Quasimodo
Saint-John_Perse	Ivo_Andrić
Frank_Sinatra	Bing_Crosby
Frank_Sinatra	Ronald_Reagan
Frank_Sinatra	Elvis_Presley
Frank_Lloyd_Wright	Ayn_Rand
Jewel_(zangeres)	Shakira
Ridley_Scott	George_Orwell
Ridley_Scott	James_Cameron
Ridley_Scott	Russell_Crowe
Ridley_Scott	Denzel_Washington
Ridley_Scott	George_Lucas
Ridley_Scott	Steven_Spielberg
John_Breckinridge	James_Buchanan
John_Breckinridge	Jefferson_Davis
John_Breckinridge	Abraham_Lincoln
Karl_Liebknecht	Rosa_Luxemburg
Karl_Liebknecht	Max_van_Baden
Karl_Liebknecht	Wilhelm_Pieck
Karl_Liebknecht	Adolf_Hitler
Karl_Liebknecht	August_Bebel
Karl_Liebknecht	Karl_Kautsky
Mili_Balakirev	Michail_Glinka
Mili_Balakirev	Aleksander_Borodin
Mili_Balakirev	Nikolaj_Rimski-Korsakov
Francisco_I._Madero	Emiliano_Zapata
Francisco_I._Madero	Benito_Juárez
Francisco_I._Madero	Porfirio_Díaz
Francisco_I._Madero	Ignatius_van_Loyola
Sunzi	Jozef_Stalin
Sunzi	Mao_Zedong
Richard_III_van_Engeland	William_Shakespeare
Richard_III_van_Engeland	Thomas_More
Nadine_Gordimer	Octavio_Paz
Alex_Ferguson	Darren_Fletcher
Alex_Ferguson	Mickaël_Silvestre
Alex_Ferguson	Paul_Scholes
Alex_Ferguson	Cristiano_Ronaldo
Alex_Ferguson	Ryan_Giggs
Alex_Ferguson	Wayne_Rooney
Alex_Ferguson	Roy_Keane
Alex_Ferguson	David_Beckham
Gustaaf_I_van_Zweden	Christiaan_II_van_Denemarken
Eduard_VIII_van_het_Verenigd_Koninkrijk	Stanley_Baldwin
Eduard_VIII_van_het_Verenigd_Koninkrijk	Mary_van_Teck
Crystal_Palace_FC	Edgar_Davids
Crystal_Palace_FC	Matthew_Upson
Crystal_Palace_FC	Éric_Cantona
Crystal_Palace_FC	Ashley_Cole
James_Stewart_(acteur)	Spencer_Tracy
James_Stewart_(acteur)	Katharine_Hepburn
James_Stewart_(acteur)	John_Wayne
James_Stewart_(acteur)	George_Cukor
James_Stewart_(acteur)	Frank_Capra
James_Stewart_(acteur)	Charles_Lindbergh
James_Stewart_(acteur)	Lee_Marvin
James_Stewart_(acteur)	Billy_Wilder
James_Stewart_(acteur)	Cary_Grant
James_Stewart_(acteur)	Henry_Fonda
James_Stewart_(acteur)	Alfred_Hitchcock
George_Marshall_(generaal)	Albert_Schweitzer
George_Marshall_(generaal)	Chiang_Kai-shek
George_Marshall_(generaal)	Bill_Clinton
George_Marshall_(generaal)	Dwight_D._Eisenhower
George_Marshall_(generaal)	Dwight_D._Eisenhower
George_Marshall_(generaal)	Winston_Churchill
George_Marshall_(generaal)	Harry_S._Truman
Peter_II_van_Joegoslavië	Alexander_I_van_Griekenland
Peter_II_van_Joegoslavië	Josip_Broz_Tito
Leopold_II_van_het_Heilige_Roomse_Rijk	Karel_III_van_Spanje
Walter_Benjamin	Theodor_Adorno
Walter_Benjamin	Marcel_Proust
Walter_Benjamin	Charles_Baudelaire
Walter_Benjamin	Bertolt_Brecht
Walter_Benjamin	Georg_Lukács
Walter_Benjamin	Philippe_Pétain
George_Habash	Gamal_Abdel_Nasser
George_Habash	Yasser_Arafat
George_Habash	Mahmoud_Darwish
Ban_Ki-moon	Kofi_Annan
Ban_Ki-moon	Vaira_Vīķe-Freiberga
Guy_de_Maupassant	Émile_Zola
Guy_de_Maupassant	Gustave_Flaubert
Otto_IV_van_Brunswijk	Hendrik_II_van_Engeland
Otto_IV_van_Brunswijk	Hendrik_de_Leeuw
Zine_El_Abidine_Ben_Ali	Habib_Bourguiba
Mário_Soares	Marcello_Caetano
Mário_Soares	Aníbal_Cavaco_Silva
Mário_Soares	Samora_Machel
Mário_Soares	Simón_Bolívar
Nikolaj_Boecharin	Lev_Kamenev
Nikolaj_Boecharin	Michail_Gorbatsjov
Nikolaj_Boecharin	Leon_Trotski
Nikolaj_Boecharin	Vladimir_Lenin
Nikolaj_Boecharin	Leon_Trotski
Gian_Carlo_Menotti	Samuel_Barber
Chris_Jericho	Shawn_Michaels
Chris_Jericho	Chris_Benoit
Bill_Clinton	Vojislav_Koštunica
Bill_Clinton	John_F._Kennedy
Bill_Clinton	Hillary_Clinton
Bill_Clinton	Martin_Luther_King
Bill_Clinton	Madeleine_Albright
Bill_Clinton	Emma_Thompson
Bill_Clinton	Jiang_Zemin
Bill_Clinton	Ehud_Barak
Bill_Clinton	George_H.W._Bush
Bill_Clinton	Yasser_Arafat
Bill_Clinton	Slobodan_Milošević
Bill_Clinton	Bob_Dole
Bill_Clinton	Paus_Johannes_Paulus_II
Bill_Clinton	Boris_Jeltsin
Bill_Clinton	Tony_Blair
Bill_Clinton	Jimmy_Carter
Bill_Clinton	Monica_Lewinsky
Bill_Clinton	Yitzchak_Rabin
Bill_Clinton	Alan_Greenspan
Bill_Clinton	George_W._Bush
Bill_Clinton	John_Travolta
Bill_Clinton	Barack_Obama
Bill_Clinton	Saddam_Hoessein
Bill_Clinton	Al_Gore
Olof_Palme	Dag_Hammarskjöld
Olof_Palme	Friedrich_von_Hayek
Olof_Palme	Fidel_Castro
Sigourney_Weaver	Ridley_Scott
Sigourney_Weaver	Woody_Allen
Sigourney_Weaver	Mel_Gibson
Sigourney_Weaver	F._Scott_Fitzgerald
Sigourney_Weaver	Meryl_Streep
Christiaan_VII_van_Denemarken	George_II_van_Groot-Brittannië
Christiaan_VII_van_Denemarken	Frederik_V_van_Denemarken
Carl_Gustaf_Mannerheim	Adolf_Hitler
Carl_Gustaf_Mannerheim	Wilhelm_II_van_Duitsland
Carl_Gustaf_Mannerheim	Juho_Kusti_Paasikivi
Salomo	Aristoteles
Salomo	Socrates
Nick_Heidfeld	Kimi_Räikkönen
Nick_Heidfeld	Lewis_Hamilton
Felipe_Massa	Jenson_Button
Felipe_Massa	Rubens_Barrichello
Felipe_Massa	Lewis_Hamilton
Felipe_Massa	Michael_Schumacher
Felipe_Massa	Kimi_Räikkönen
Felipe_Massa	Fernando_Alonso
Barbra_Streisand	Bryan_Adams
Barbra_Streisand	Céline_Dion
Paul_Samuelson	Ragnar_Frisch
Paul_Samuelson	John_Maynard_Keynes
Paul_Samuelson	Jan_Tinbergen
Võ_Nguyên_Giáp	Hồ_Chí_Minh
Võ_Nguyên_Giáp	Mao_Zedong
Lyndon_B._Johnson	Robert_F._Kennedy
Lyndon_B._Johnson	John_F._Kennedy
Lyndon_B._Johnson	Martin_Luther_King
Lyndon_B._Johnson	Robert_McNamara
Lyndon_B._Johnson	Robert_F._Kennedy
Lyndon_B._Johnson	Richard_Nixon
Lyndon_B._Johnson	Hubert_Humphrey
Paus_Leo_XIII	Paus_Pius_IX
Paus_Leo_XIII	Paus_Pius_X
Paus_Leo_XIII	Thomas_van_Aquino
Henry_David_Thoreau	Ralph_Waldo_Emerson
Henry_David_Thoreau	George_Eliot
Henry_David_Thoreau	Martin_Luther_King
Henry_David_Thoreau	Charles_Darwin
Henry_David_Thoreau	Abraham_Lincoln
Henry_David_Thoreau	Robert_Louis_Stevenson
Henry_David_Thoreau	Mahatma_Gandhi
Valentinianus_III	Theodosius_II
Valentinianus_III	Attila_de_Hun
Valentinianus_III	Theodosius_I
Sun_Myung_Moon	George_H.W._Bush
René_Préval	Hugo_Chávez
René_Préval	François_Duvalier
René_Préval	Evo_Morales
René_Préval	George_W._Bush
John_Fowles	Alain_Robbe-Grillet
John_Fowles	Harold_Pinter
Archibald_Hill	John_Maynard_Keynes
Archibald_Hill	Frederick_Banting
Archibald_Hill	Adolf_Hitler
Archibald_Hill	Hermann_von_Helmholtz
Paul_Anka	Frank_Sinatra
Paul_Anka	Buddy_Holly
Bernardo_Bertolucci	Burt_Lancaster
Bernardo_Bertolucci	Sergio_Leone
Bernardo_Bertolucci	Marlon_Brando
Bernardo_Bertolucci	Robert_De_Niro
Bernardo_Bertolucci	Donald_Sutherland
Bernardo_Bertolucci	Pier_Paolo_Pasolini
François_Guizot	Edward_Gibbon
François_Guizot	Alphonse_de_Lamartine
François_Guizot	Adolphe_Thiers
François_Guizot	Jean-Jacques_Rousseau
John_Travolta	Olivia_Newton-John
John_Travolta	L._Ron_Hubbard
John_Travolta	Quentin_Tarantino
John_Coltrane	Duke_Ellington
John_Coltrane	Dizzy_Gillespie
John_Coltrane	Miles_Davis
Michael_Servet	Johannes_Calvijn
Jesse_Owens	Adolf_Hitler
Dirk_Bogarde	Jane_Birkin
Dirk_Bogarde	Julie_Christie
Dirk_Bogarde	Franz_Liszt
Dirk_Bogarde	Rainer_Werner_Fassbinder
Dirk_Bogarde	George_Cukor
Romulus_Augustulus	Julius_Nepos
Charles,_prins_van_Wales	Elizabeth_Bowes-Lyon
Charles,_prins_van_Wales	Paus_Johannes_Paulus_II
Charles,_prins_van_Wales	Mary_van_Teck
Charles,_prins_van_Wales	Christiaan_III_van_Denemarken
Charles,_prins_van_Wales	Philip_Mountbatten
Charles,_prins_van_Wales	George_VI_van_het_Verenigd_Koninkrijk
Charles,_prins_van_Wales	George_I_van_Griekenland
Charles,_prins_van_Wales	Camilla_Parker_Bowles
Charles,_prins_van_Wales	Christiaan_IX_van_Denemarken
Charles,_prins_van_Wales	Elizabeth_II_van_het_Verenigd_Koninkrijk
Charles,_prins_van_Wales	Elizabeth_II_van_het_Verenigd_Koninkrijk
Charles,_prins_van_Wales	George_V_van_het_Verenigd_Koninkrijk
Charles,_prins_van_Wales	Charles,_prins_van_Wales
Alec_Guinness	George_Lucas
Alec_Guinness	David_Lean
Alec_Guinness	John_le_Carré
Alec_Guinness	Charles_Dickens
Howard_Zinn	Emma_Goldman
Howard_Zinn	Karl_Marx
James_Madison	Alexander_Hamilton
James_Madison	James_Monroe
James_Madison	Thomas_Jefferson
John_Wayne	William_Sherman
Larry_Mullen_jr	Adam_Clayton
Larry_Mullen_jr	B.B._King
Larry_Mullen_jr	Elvis_Presley
Franz_Kafka	Milan_Kundera
Franz_Kafka	Jeremy_Irons
Franz_Kafka	Gabriel_García_Márquez
Franz_Kafka	Anthony_Hopkins
Franz_Kafka	Federico_Fellini
Franz_Kafka	Frank_Capra
Franz_Kafka	Salman_Rushdie
Franz_Kafka	Harold_Pinter
Franz_Kafka	Orson_Welles
Franz_Kafka	Martin_Buber
Franz_Kafka	Thomas_Mann
Franz_Kafka	Michael_Haneke
George_Harrison	Bob_Dylan
George_Harrison	John_Lennon
George_Harrison	Paul_McCartney
George_Harrison	Ringo_Starr
George_Harrison	Eric_Clapton
Herbert_George_Wells	Orson_Welles
Herbert_George_Wells	Steven_Spielberg
Paul_Wolfowitz	Dick_Cheney
Paul_Wolfowitz	Saddam_Hoessein
Robert_Millikan	Victor_Franz_Hess
Robert_Millikan	Niels_Bohr
Robert_Millikan	Manne_Siegbahn
Joseph_Dalton_Hooker	James_Cook
Joseph_Dalton_Hooker	Charles_Darwin
Joseph_Dalton_Hooker	James_Clark_Ross
Laurence_Olivier	Noël_Coward
Laurence_Olivier	William_Shakespeare
Laurence_Olivier	Vivien_Leigh
Laurence_Olivier	Marilyn_Monroe
Laurence_Olivier	Emily_Brontë
Laurence_Olivier	Alfred_Hitchcock
Christopher_Marlowe	Ben_Jonson
Christopher_Marlowe	Walter_Raleigh
Christopher_Marlowe	William_Shakespeare
Christopher_Marlowe	Elizabeth_I_van_Engeland
Christopher_Marlowe	Ovidius
Helmut_Kohl	Ronald_Reagan
Helmut_Kohl	Boris_Jeltsin
Helmut_Kohl	François_Mitterrand
Helmut_Kohl	Joseph_Goebbels
Helmut_Kohl	Helmut_Schmidt
Helmut_Kohl	Günter_Grass
Helmut_Kohl	Gerhard_Schröder
Helmut_Kohl	Michail_Gorbatsjov
José_Luis_Rodríguez_Zapatero	Francisco_Franco
José_Luis_Rodríguez_Zapatero	Tony_Blair
José_Luis_Rodríguez_Zapatero	José_María_Aznar
Sophokles	Perikles
Sophokles	Anaxagoras
Sophokles	Aischylos
Sophokles	Herodotus
Domenico_Scarlatti	Vladimir_Horowitz
Domenico_Scarlatti	Georg_Friedrich_Händel
Domenico_Scarlatti	Karel_III_van_Spanje
Domenico_Scarlatti	Johannes_Brahms
Domenico_Scarlatti	Georg_Friedrich_Händel
Domenico_Scarlatti	Antonio_Stradivari
Domenico_Scarlatti	Manuel_de_Falla
Larry_Page	Sergey_Brin
Aden_Abdullah_Osman_Daar	Siad_Barre
Fernando_Álvarez_de_Toledo	Titiaan
Fernando_Álvarez_de_Toledo	Willem_van_Oranje
Fidel_Castro	Franklin_Delano_Roosevelt
Fidel_Castro	Che_Guevara
Fidel_Castro	Paus_Johannes_XXIII
Fidel_Castro	John_F._Kennedy
Fidel_Castro	Harry_Mulisch
Fidel_Castro	Vladimir_Poetin
Fidel_Castro	Hugo_Chávez
Fidel_Castro	Fulgencio_Batista
Fidel_Castro	Raúl_Castro
Fidel_Castro	Nikita_Chroesjtsjov
Guus_Hiddink	Edgar_Davids
Guus_Hiddink	Ronald_Koeman
Guus_Hiddink	Bobby_Robson
Guus_Hiddink	Johan_Cruijff
Guus_Hiddink	Luiz_Felipe_Scolari
Guus_Hiddink	Dmitri_Medvedev
Guus_Hiddink	Vladimir_Poetin
Guus_Hiddink	Ruud_Gullit
Billy_the_Kid	Val_Kilmer
Billy_the_Kid	Paul_Newman
Billy_the_Kid	Niccolò_Machiavelli
William_Faulkner	James_Joyce
William_Faulkner	Ernest_Hemingway
William_Faulkner	Virginia_Woolf
William_Faulkner	Marcel_Proust
Catharina_I_van_Rusland	Peter_I_van_Rusland
Petrus_Abaelardus	Bernardus_van_Clairvaux
Alexander_I_van_Griekenland	Constantijn_I_van_Griekenland
Alexander_I_van_Griekenland	Peter_II_van_Joegoslavië
Ernesto_Sábato	Albert_Camus
Ernesto_Sábato	Jorge_Luis_Borges
George_Bernard_Shaw	Jeanne_d'Arc
George_Bernard_Shaw	Władysław_Reymont
George_Bernard_Shaw	Grazia_Deledda
Eduard_VI_van_Engeland	Thomas_Cranmer
Eduard_VI_van_Engeland	Jane_Grey
Eduard_VI_van_Engeland	Catharina_Parr
Eduard_VI_van_Engeland	Mark_Twain
Leonid_Koetsjma	Viktor_Janoekovytsj
Leonid_Koetsjma	Viktor_Joesjtsjenko
Demosthenes_(redenaar)	Philippos_II_van_Macedonië
Demosthenes_(redenaar)	Alexander_III_de_Grote
Geta_(keizer)	Septimius_Severus
Geta_(keizer)	Caracalla
Philip_Mountbatten	Elizabeth_Bowes-Lyon
Philip_Mountbatten	George_I_van_Griekenland
Philip_Mountbatten	Christiaan_IX_van_Denemarken
Philip_Mountbatten	Nicolaas_I_van_Rusland
Philip_Mountbatten	Constantijn_I_van_Griekenland
Philip_Mountbatten	Paul_I_van_Griekenland
Philip_Mountbatten	Juan_Carlos_I_van_Spanje
Philip_Mountbatten	Victoria_van_het_Verenigd_Koninkrijk
Lise_Meitner	Otto_Hahn
Lise_Meitner	Max_Planck
Naoto_Kan	Yukio_Hatoyama
Naoto_Kan	Junichiro_Koizumi
Burrhus_Skinner	Noam_Chomsky
Burrhus_Skinner	Charles_Peirce
Burrhus_Skinner	William_James
Burrhus_Skinner	Ivan_Pavlov
Burrhus_Skinner	Charles_Darwin
Isaac_Asimov	Edward_Gibbon
Isaac_Asimov	Robin_Williams
Isaac_Asimov	Robert_Heinlein
Isaac_Asimov	Arthur_C._Clarke
Jason_Statham	Mark_Wahlberg
Jason_Statham	Arnold_Schwarzenegger
Jason_Statham	Jamie_Foxx
Jason_Statham	Kevin_Kline
Jason_Statham	Edward_Norton
Jason_Statham	Tom_Cruise
Jason_Statham	Bruce_Willis
Jason_Statham	Jean_Reno
Jason_Statham	Jet_Li
Jason_Statham	Chris_Evans
Jason_Statham	Steve_Martin
Jason_Statham	Clive_Owen
Jason_Statham	Ice_Cube
Jason_Statham	Donald_Sutherland
Jason_Statham	Brad_Pitt
Jason_Statham	Sylvester_Stallone
Jason_Statham	Kim_Basinger
Jason_Statham	Charlize_Theron
Junichiro_Koizumi	George_W._Bush
Michail_Lermontov	Aleksandr_Poesjkin
Jean_Antoine_Watteau	François_Boucher
Ignatius_van_Antiochië	Trajanus
Erwin_Rommel	Bernard_Montgomery
Erwin_Rommel	Gerd_von_Rundstedt
Erwin_Rommel	Claude_Auchinleck
Erwin_Rommel	Claus_Schenk_von_Stauffenberg
Erwin_Rommel	Adolf_Hitler
Erwin_Rommel	Wilhelm_Keitel
Erwin_Rommel	Winston_Churchill
Jean-Martin_Charcot	Sigmund_Freud
George_Smoot	John_Mather
George_Smoot	Albert_Fert
François_Ozon	Catherine_Deneuve
François_Ozon	Rainer_Werner_Fassbinder
François_Ozon	Isabelle_Huppert
Alberto_Giacometti	Joan_Miró
Alberto_Giacometti	Albrecht_Dürer
Alberto_Giacometti	Constantin_Brâncuşi
Alberto_Giacometti	Henri_Matisse
Alberto_Giacometti	Rembrandt_van_Rijn
Alberto_Giacometti	Jan_van_Eyck
Alberto_Giacometti	André_Breton
Alberto_Giacometti	Salvador_Dalí
Jean_Simmons	Howard_Hughes
Jean_Simmons	Marlon_Brando
Jean_Simmons	Napoleon_Bonaparte
Patrice_Evra	Thierry_Henry
Tim_Duncan	Michael_Jordan
Marilyn_Monroe	Arthur_Miller
Marilyn_Monroe	Tony_Curtis
Marilyn_Monroe	John_Huston
Marilyn_Monroe	John_F._Kennedy
Marilyn_Monroe	Joe_DiMaggio
Marilyn_Monroe	Jack_Lemmon
Marilyn_Monroe	Clark_Gable
Marilyn_Monroe	Laurence_Olivier
Marilyn_Monroe	Jane_Russell
Anna_Politkovskaja	Vladimir_Poetin
Andrea_Bocelli	Bill_Clinton
Andrea_Bocelli	Luciano_Pavarotti
Andrea_Bocelli	Sarah_Brightman
Roy_Scheider	Jane_Fonda
Roy_Scheider	Dustin_Hoffman
Roy_Scheider	Robert_Shaw
Roy_Scheider	Gregory_Peck
Roy_Scheider	Steven_Spielberg
Roy_Scheider	Gene_Hackman
Indira_Gandhi	Hamid_Karzai
Indira_Gandhi	Bill_Gates
Indira_Gandhi	Richard_Nixon
Indira_Gandhi	Jimmy_Carter
Indira_Gandhi	Jawaharlal_Nehru
Indira_Gandhi	Mahatma_Gandhi
Hannah_Arendt	John_Rawls
Hannah_Arendt	Martin_Heidegger
Hannah_Arendt	Karl_Popper
Hannah_Arendt	Edmund_Husserl
Hannah_Arendt	Aristoteles
Hannah_Arendt	Harry_Mulisch
Hannah_Arendt	Walter_Benjamin
Hannah_Arendt	Jürgen_Habermas
Hannah_Arendt	Franz_Kafka
Hannah_Arendt	Immanuel_Kant
Hannah_Arendt	Albert_Camus
Hannah_Arendt	Dwight_D._Eisenhower
Hannah_Arendt	Karl_Jaspers
Hannah_Arendt	Michel_Foucault
Hannah_Arendt	Albert_Speer
Hannah_Arendt	Jean-Paul_Sartre
Franz_Beckenbauer	Bobby_Charlton
Tina_Turner	Paul_McCartney
Tina_Turner	Bryan_Adams
Tina_Turner	Beyoncé
Tina_Turner	Elton_John
Tina_Turner	B.B._King
Tina_Turner	Mel_Gibson
Tina_Turner	David_Bowie
Tina_Turner	Sophia_Loren
Tina_Turner	Eros_Ramazzotti
Tina_Turner	Mick_Jagger
Tina_Turner	Whitney_Houston
Tina_Turner	Eric_Clapton
Tina_Turner	Laurence_Fishburne
Tina_Turner	Oprah_Winfrey
Henri_de_Toulouse-Lautrec	Vincent_van_Gogh
Henri_de_Toulouse-Lautrec	Édouard_Manet
Henri_de_Toulouse-Lautrec	Francisco_Goya
Henri_de_Toulouse-Lautrec	Edgar_Allan_Poe
Henri_de_Toulouse-Lautrec	Paul_Cézanne
Henri_de_Toulouse-Lautrec	Karel_de_Grote
Henri_de_Toulouse-Lautrec	Edvard_Munch
Henri_de_Toulouse-Lautrec	Honoré_Daumier
Henri_de_Toulouse-Lautrec	Émile_Zola
Henri_de_Toulouse-Lautrec	Pierre-Auguste_Renoir
Henri_de_Toulouse-Lautrec	Victor_Hugo
Henri_de_Toulouse-Lautrec	Edgar_Degas
Henri_de_Toulouse-Lautrec	Egon_Schiele
Robin_van_Persie	Cesc_Fàbregas
Robin_van_Persie	Arsène_Wenger
Susan_Sontag	Leni_Riefenstahl
Susan_Sontag	Sigmund_Freud
Gordon_Banks	Pelé
Lindsay_Lohan	Jamie_Lee_Curtis
Lindsay_Lohan	Aaron_Carter
Lindsay_Lohan	Hilary_Duff
Lindsay_Lohan	Chad_Michael_Murray
Lindsay_Lohan	Natasha_Richardson
Gustav_Mahler	Anton_Webern
Gustav_Mahler	Arnold_Schönberg
Gustav_Mahler	Robert_Schumann
Gustav_Mahler	Ludwig_van_Beethoven
Gustav_Mahler	Franz_Schubert
Gustav_Mahler	Robert_Schumann
Gustav_Mahler	Alban_Berg
Gustav_Mahler	Johann_Sebastian_Bach
Gustav_Mahler	Anton_Bruckner
Gustav_Mahler	Carl_Maria_von_Weber
Gustav_Mahler	Leonard_Bernstein
Gustav_Mahler	Sigmund_Freud
Ric_Flair	Shawn_Michaels
Ric_Flair	Triple_H
Ric_Flair	Randy_Orton
André_Previn	Mia_Farrow
André_Previn	Dizzy_Gillespie
André_Previn	Billie_Holiday
André_Previn	Woody_Allen
André_Previn	Anne-Sophie_Mutter
Oliver_Kahn	Jürgen_Klinsmann
Mohammed_el-Baradei	Condoleezza_Rice
Mohammed_el-Baradei	Colin_Powell
Mohammed_el-Baradei	Hosni_Moebarak
Mohammed_el-Baradei	Muhammad_Yunus
Mohammed_el-Baradei	George_W._Bush
Mohammed_el-Baradei	Wangari_Maathai
Boris_Johnson	Arnold_Schwarzenegger
Boris_Johnson	David_Cameron
Boris_Johnson	Jacques_Rogge
Mae_West	Cary_Grant
Mae_West	Salvador_Dalí
Witold_Lutosławski	Béla_Bartók
Witold_Lutosławski	Igor_Stravinsky
Witold_Lutosławski	John_Cage
Friedrich_von_Hayek	Ludwig_von_Mises
Friedrich_von_Hayek	Karl_Popper
Friedrich_von_Hayek	Wassily_Leontief
Adam_Smith	David_Hume
Gustave_Doré	Edgar_Allan_Poe
Epicurus	Democritus
Epicurus	Karl_Marx
Tupac_Shakur	Janet_Jackson
Tupac_Shakur	Mike_Tyson
Tupac_Shakur	Snoop_Dogg
Tupac_Shakur	Dr._Dre
Osama_bin_Laden	Saddam_Hoessein
Osama_bin_Laden	Barack_Obama
Nick_Clegg	Gordon_Brown
Nick_Clegg	David_Cameron
Arthur_Miller	Marilyn_Monroe
Tiberius_Claudius_Nero_(zoon)	Claudius_I
Tiberius_Claudius_Nero_(zoon)	Ovidius
Tiberius_Claudius_Nero_(zoon)	Caligula
Tiberius_Claudius_Nero_(zoon)	Caligula
Tiberius_Claudius_Nero_(zoon)	Horatius
Tiberius_Claudius_Nero_(zoon)	Imperator_Caesar_Augustus
Gareth_Barry	Frank_Lampard
Eva_Perón	Andrew_Lloyd_Webber
Eva_Perón	Ferdinand_II_van_Aragon
Eva_Perón	Sarah_Bernhardt
Eva_Perón	Francisco_Franco
Eva_Perón	Paus_Pius_XII
